sample_index,native_mae,invariant_mae,expert_0_mae,expert_1_mae,expert_2_mae,native_argmax_mae,uniform_mae,oracle_mae,oracle_route,native_route,native_argmax_route,best_env_route,environment_gain,oracle_environment_group,route_regret,relative_route_regret,argmax_route_regret,env_use_score,correction_norm,routing_entropy,max_router_prob,valid_count,expert_selection_regret
179,8.886337280273438,52.17224480124081,8.924829819623161,8.886337280273438,8.894590490004596,8.886337280273438,8.901760325712317,8.886337280273438,expert_1,1,1,1,0.8296730893192832,environment_preferred,0.0,0.0,0.0,,0.3321879208087921,5.5262041470660606e-11,1.0,136,0.0
180,7.850804792131696,56.49989536830357,7.862217494419643,7.850804792131696,7.8617937360491075,7.850804792131696,7.857366071428571,7.850804792131696,expert_1,1,1,1,0.8610474454695008,environment_preferred,0.0,0.0,0.0,,0.3614863157272339,5.5262041470660606e-11,1.0,140,0.0
181,7.294126722547743,68.28888617621527,7.28680419921875,7.294126722547743,7.285071478949653,7.294126722547743,7.2886157565646705,7.285071478949653,expert_2,1,1,2,0.8933198081434368,environment_preferred,0.009055243598090179,0.0012429862389484402,0.009055243598090179,,0.40864700078964233,5.5262041470660606e-11,1.0,144,0.009055243598090179
182,7.314568366204108,76.61740603146853,7.31975080583479,7.314568366204108,7.3283017031796325,7.314568366204108,7.320848585008742,7.314568366204108,expert_1,1,1,1,0.9045312449862913,environment_preferred,0.0,0.0,0.0,,0.4405331611633301,5.5262041470660606e-11,1.0,143,0.0
183,7.895855877850507,90.80825063344595,7.888950657200169,7.895855877850507,7.899411588101773,7.895855877850507,7.894509805215372,7.888950657200169,expert_0,1,1,0,0.9131251774792526,environment_preferred,0.006905220650337718,0.0008753028064683595,0.006905220650337718,,0.5052487850189209,5.5262041470660606e-11,1.0,148,0.006905220650337718
184,9.493396417025862,94.41800915948276,9.491162951239223,9.493396417025862,9.489166891163793,9.493396417025862,9.490939857219828,9.489166891163793,expert_2,1,1,2,0.8994983374926333,environment_preferred,0.004229525862069039,0.00044572151702880545,0.004229525862069039,,0.518747866153717,5.5262041470660606e-11,1.0,145,0.004229525862069039
185,7.599202998991935,100.39519909274193,7.605665637600806,7.599202998991935,7.605309664818549,7.599202998991935,7.603206905241936,7.599202998991935,expert_1,1,1,1,0.9243071076339813,environment_preferred,0.0,0.0,0.0,,0.5478946566581726,5.5262041470660606e-11,1.0,155,0.0
186,8.711457732539849,103.28983588506712,8.702854642932047,8.711457732539849,8.706376658190017,8.711457732539849,8.706896890729865,8.702854642932047,expert_0,1,1,0,0.9157433587887979,environment_preferred,0.008603089607801095,0.0009885365159796188,0.008603089607801095,,0.5538986325263977,5.5262041470660606e-11,1.0,149,0.008603089607801095
187,8.491137052837171,103.67819695723684,8.494463468852796,8.491137052837171,8.503899022152549,8.491137052837171,8.49641338147615,8.491137052837171,expert_1,1,1,1,0.9181010347205456,environment_preferred,0.0,0.0,0.0,,0.5599596500396729,5.5262041470660606e-11,1.0,152,0.0
188,9.760834587944878,108.42439778645833,9.764090643988716,9.760834587944878,9.763433668348524,9.760834587944878,9.762786017523872,9.760834587944878,expert_1,1,1,1,0.9099756624226881,environment_preferred,0.0,0.0,0.0,,0.5559704303741455,5.5262041470660606e-11,1.0,144,0.0
189,9.96458950700431,103.19520474137931,9.964709051724139,9.96458950700431,9.967693460398706,9.96458950700431,9.965523976293104,9.96458950700431,expert_1,1,1,1,0.9034394133721924,environment_preferred,0.0,0.0,0.0,,0.554646372795105,5.5262041470660606e-11,1.0,145,0.0
190,8.623466338087248,102.49443555998322,8.635511155096477,8.623466338087248,8.630086809196728,8.623466338087248,8.629671442428691,8.623466338087248,expert_1,1,1,1,0.915864053585226,environment_preferred,0.0,0.0,0.0,,0.5401446223258972,5.5262041470660606e-11,1.0,149,0.0
191,9.487465218321917,101.59797731164383,9.484798901701627,9.487465218321917,9.482175226080907,9.487465218321917,9.484702750428083,9.482175226080907,expert_2,1,1,2,0.9066696456269491,environment_preferred,0.005289992241010566,0.000557888049406674,0.005289992241010566,,0.5347880721092224,5.5262041470660606e-11,1.0,146,0.005289992241010566
192,8.347735430743244,90.64607527449324,8.334748964051943,8.347735430743244,8.343074489284206,8.347735430743244,8.341757284628379,8.334748964051943,expert_0,1,1,0,0.9080517392638041,environment_preferred,0.012986466691300436,0.0015581113177267256,0.012986466691300436,,0.5089887380599976,5.5262041470660606e-11,1.0,148,0.012986466691300436
193,9.35471242624563,93.22521033653847,9.35938268274694,9.35471242624563,9.3349609375,9.35471242624563,9.349477914663462,9.3349609375,expert_2,1,1,2,0.8998665607317887,environment_preferred,0.01975148874563004,0.0021158619599879864,0.01975148874563004,,0.49815383553504944,5.5262041470660606e-11,1.0,143,0.01975148874563004
194,8.014781605113637,87.76729130244755,8.019191501857517,8.014781605113637,8.028560184932255,8.014781605113637,8.020791220498252,8.014781605113637,expert_1,1,1,1,0.9086814519831247,environment_preferred,0.0,0.0,0.0,,0.4816499948501587,5.5262041470660606e-11,1.0,143,0.0
195,6.8376161802065125,87.60984620847903,6.838976453234266,6.8376161802065125,6.8450381405703675,6.8376161802065125,6.840442150622815,6.8376161802065125,expert_1,1,1,1,0.9219537931394661,environment_preferred,0.0,0.0,0.0,,0.48868757486343384,5.5262041470660606e-11,1.0,143,0.0
196,8.18431000362169,89.65053290562913,8.192897771367964,8.18431000362169,8.185217851045115,8.18431000362169,8.187118429221854,8.18431000362169,expert_1,1,1,1,0.9087087411712664,environment_preferred,0.0,0.0,0.0,,0.4989556670188904,5.5262041470660606e-11,1.0,151,0.0
197,8.570438559538399,96.27582465277777,8.573481541053921,8.570438559538399,8.582969515931373,8.570438559538399,8.575627744587418,8.570438559538399,expert_1,1,1,1,0.9109803671851371,environment_preferred,0.0,0.0,0.0,,0.5254932045936584,5.5262041470660606e-11,1.0,153,0.0
198,7.190765380859375,98.4228515625,7.198541259765625,7.190765380859375,7.196842193603516,7.190765380859375,7.195384216308594,7.190765380859375,expert_1,1,1,1,0.9269400828496304,environment_preferred,0.0,0.0,0.0,,0.5467958450317383,5.5262041470660606e-11,1.0,160,0.0
199,8.45220435357863,105.94501008064516,8.465448588709677,8.45220435357863,8.459994802167339,8.45220435357863,8.459215914818548,8.45220435357863,expert_1,1,1,1,0.9202208358171392,environment_preferred,0.0,0.0,0.0,,0.5670691728591919,5.5262041470660606e-11,1.0,155,0.0
200,8.763775671313622,99.5190868263473,8.765111866111527,8.763775671313622,8.757591750093562,8.763775671313622,8.762146361573727,8.757591750093562,expert_2,1,1,2,0.9120008831534513,environment_preferred,0.0061839212200602844,0.0007061212027831987,0.0061839212200602844,,0.566580057144165,5.5262041470660606e-11,1.0,167,0.0061839212200602844
201,6.882122016391871,90.9855133243865,6.881564836560583,6.882122016391871,6.878577483943635,6.882122016391871,6.880294706192485,6.878577483943635,expert_2,1,1,2,0.9243992012286643,environment_preferred,0.0035445324482354934,0.0005153002138173688,0.0035445324482354934,,0.5258603692054749,5.5262041470660606e-11,1.0,163,0.0035445324482354934
202,6.933709121331936,76.94419302591463,6.922663991044208,6.933709121331936,6.928445955602134,6.933709121331936,6.928102074599847,6.922663991044208,expert_0,1,1,0,0.9100300657034291,environment_preferred,0.011045130287728355,0.0015955028731738747,0.011045130287728355,,0.4786963164806366,5.5262041470660606e-11,1.0,164,0.011045130287728355
203,6.901582792207792,67.20071530032467,6.8738617339691555,6.901582792207792,6.898636458756088,6.901582792207792,6.891092671976461,6.8738617339691555,expert_0,1,1,0,0.8977114796583728,environment_preferred,0.027721058238636687,0.004032821623636266,0.027721058238636687,,0.43810081481933594,5.5262041470660606e-11,1.0,154,0.027721058238636687
204,7.760263737416107,65.83404336199665,7.763763632550336,7.760263737416107,7.765349727348993,7.760263737416107,7.762999259385486,7.760263737416107,expert_1,1,1,1,0.8821238474637607,environment_preferred,0.0,0.0,0.0,,0.4173978269100189,5.5262041470660606e-11,1.0,149,0.0
205,7.20180943968949,61.92013335987261,7.2038644195362265,7.20180943968949,7.205869638236465,7.20180943968949,7.203698030702627,7.20180943968949,expert_1,1,1,1,0.8836919585131799,environment_preferred,0.0,0.0,0.0,,0.39939653873443604,5.5262041470660606e-11,1.0,157,0.0
206,9.406809997558593,63.995245361328124,9.419207000732422,9.406809997558593,9.425147247314452,9.406809997558593,9.417053985595704,9.406809997558593,expert_1,1,1,1,0.8530076735475248,environment_preferred,0.0,0.0,0.0,,0.40403762459754944,5.5262041470660606e-11,1.0,160,0.0
207,8.640645087519779,64.06096716772151,8.650392170193829,8.640645087519779,8.637162220628955,8.640645087519779,8.64262216302413,8.637162220628955,expert_2,1,1,2,0.8651727783313742,environment_preferred,0.003482866890823999,0.00040324203735638274,0.003482866890823999,,0.4008381962776184,5.5262041470660606e-11,1.0,158,0.003482866890823999
208,6.120070208925189,48.620046164772724,6.101277669270833,6.120070208925189,6.121332341974432,6.120070208925189,6.113672984730114,6.101277669270833,expert_0,1,1,0,0.8745110679534593,environment_preferred,0.018792539654356233,0.003080099066627489,0.018792539654356233,,0.3716827929019928,5.5262041470660606e-11,1.0,165,0.018792539654356233
209,5.7349565613944575,44.091004569575475,5.755589131289308,5.7349565613944575,5.745102600481525,5.7349565613944575,5.745145593799135,5.7349565613944575,expert_1,1,1,1,0.8699291019249809,environment_preferred,0.0,0.0,0.0,,0.3502308428287506,5.5262041470660606e-11,1.0,159,0.0
210,15.837650443412162,56.30317778716216,15.900704708614866,15.837650443412162,15.855375052787162,15.837650443412162,15.86392261402027,15.837650443412162,expert_1,1,1,1,0.7187076988215158,environment_preferred,0.0,0.0,0.0,,0.34726187586784363,5.5262041470660606e-11,1.0,185,0.0
211,9.051980929904515,41.690174696180556,9.061578369140625,9.051980929904515,9.009331597222221,9.051980929904515,9.040147569444445,9.009331597222221,expert_2,1,1,2,0.7838979648591492,environment_preferred,0.042649332682293206,0.004733906419366665,0.042649332682293206,,0.3219051659107208,5.5262041470660606e-11,1.0,180,0.042649332682293206
212,9.210282609269425,32.30409034522804,9.210282609269425,9.288346574113175,9.27614366686022,9.210282609269425,9.257877659153294,9.210282609269425,expert_0,0,0,0,0.7148880370615367,environment_preferred,0.0,0.0,0.0,,0.30414649844169617,5.5262041470660606e-11,1.0,148,0.0
213,7.51050003175813,29.727372332317074,7.51050003175813,7.59765625,7.578523961509147,7.51050003175813,7.562226086128049,7.51050003175813,expert_0,0,0,0,0.7473540564635324,environment_preferred,0.0,0.0,0.0,,0.30021753907203674,5.5262041470660606e-11,1.0,123,0.0
214,5.171983271059783,28.770108695652173,5.171983271059783,5.222219981317934,5.201297660495924,5.171983271059783,5.198093049422554,5.171983271059783,expert_0,0,0,0,0.8202306662872848,environment_preferred,0.0,0.0,0.0,,0.2992236614227295,5.5262041470660606e-11,1.0,115,0.0
215,3.4334629603794644,28.116482979910714,3.4334629603794644,3.4468715122767857,3.4480680919828868,3.4334629603794644,3.44171142578125,3.4334629603794644,expert_0,0,0,0,0.8778843369978855,environment_preferred,0.0,0.0,0.0,,0.303166925907135,5.5262041470660606e-11,1.0,105,0.0
216,4.2177857108738115,29.57457434612772,4.2177857108738115,4.244996112325917,4.252038043478261,4.2177857108738115,4.2363128662109375,4.2177857108738115,expert_0,0,0,0,0.857384736581135,environment_preferred,0.0,0.0,0.0,,0.30652835965156555,5.5262041470660606e-11,1.0,92,0.0
217,3.5703251870830406,28.47413755266854,3.5703251870830406,3.540364811929424,3.540896640734726,3.5703251870830406,3.5499288151773176,3.540364811929424,expert_1,0,0,1,0.8756638438870775,environment_preferred,0.029960375153616603,0.00846251071433761,0.029960375153616603,,0.30924075841903687,5.5262041470660606e-11,1.0,89,0.029960375153616603
218,3.518707275390625,29.79418670997191,3.518707275390625,3.5109537531820574,3.514883319983322,3.518707275390625,3.514847658993153,3.5109537531820574,expert_1,0,0,1,0.8821597720602669,environment_preferred,0.00775352220856762,0.0022083806149654993,0.00775352220856762,,0.3099336624145508,5.5262041470660606e-11,1.0,89,0.00775352220856762
219,3.32911065284242,32.55615753823138,3.32911065284242,3.310135212350399,3.305998457239029,3.32911065284242,3.3142317102310503,3.305998457239029,expert_2,0,0,2,0.898452437043385,environment_preferred,0.02311219560339106,0.006990988018395198,0.02311219560339106,,0.3072816729545593,5.5262041470660606e-11,1.0,94,0.02311219560339106
220,3.6271990433479977,34.05722608844054,3.6271990433479977,3.5987531050895023,3.612196246397148,3.6271990433479977,3.6123355013652914,3.5987531050895023,expert_1,0,0,1,0.8943321720992724,environment_preferred,0.028445938258495396,0.007904387277433953,0.028445938258495396,,0.303899347782135,5.5262041470660606e-11,1.0,103,0.028445938258495396
221,5.26745840219351,34.843780517578125,5.26745840219351,5.291531489445613,5.2746722881610575,5.26745840219351,5.277886610764724,5.26745840219351,expert_0,0,0,0,0.84882643834999,environment_preferred,0.0,0.0,0.0,,0.28738799691200256,5.5262041470660606e-11,1.0,104,0.0
222,5.806353035619703,43.95913334216102,5.806353035619703,5.795770160222458,5.8175048828125,5.806353035619703,5.806458554025424,5.795770160222458,expert_1,0,0,1,0.8681554953526857,environment_preferred,0.010582875397245672,0.0018259653341462859,0.010582875397245672,,0.31757429242134094,5.5262041470660606e-11,1.0,118,0.010582875397245672
223,7.3776702880859375,69.29128848805146,7.363277210908778,7.3776702880859375,7.36428025189568,7.3776702880859375,7.368129057042739,7.363277210908778,expert_0,1,1,0,0.8937344452444625,environment_preferred,0.014393077177159874,0.0019547107578452116,0.014393077177159874,,0.4017624855041504,5.5262041470660606e-11,1.0,136,0.014393077177159874
224,9.061559443851168,90.10919935926259,9.05774803984937,9.061559443851168,9.068141580485612,9.061559443851168,9.062484192333633,9.05774803984937,expert_0,1,1,0,0.8994803182776443,environment_preferred,0.0038114040017980244,0.0004207893601179712,0.0038114040017980244,,0.47127920389175415,5.5262041470660606e-11,1.0,139,0.0038114040017980244
225,10.275552262931035,101.75055226293104,10.27383401804957,10.275552262931035,10.2851806640625,10.275552262931035,10.277726798221982,10.27383401804957,expert_0,1,1,0,0.8990292063329424,environment_preferred,0.00171824488146477,0.00016724475774536302,0.00171824488146477,,0.5234772562980652,5.5262041470660606e-11,1.0,145,0.00171824488146477
226,10.263222861123252,113.4260270979021,10.26206874180507,10.263222861123252,10.273177993881118,10.263222861123252,10.266067184768357,10.26206874180507,expert_0,1,1,0,0.9095263317920189,environment_preferred,0.0011541193181816567,0.0001124645865487206,0.0011541193181816567,,0.573026180267334,5.5262041470660606e-11,1.0,143,0.0011541193181816567
227,13.826367900319344,122.2771584169708,13.824950280850821,13.826367900319344,13.841489471658303,13.826367900319344,13.830933508211679,13.824950280850821,expert_0,1,1,0,0.8869375894906955,environment_preferred,0.0014176194685227017,0.00010254065582328141,0.0014176194685227017,,0.5949336886405945,5.5262041470660606e-11,1.0,137,0.0014176194685227017
228,12.925419593924907,128.36290228544777,12.92822903305737,12.925419593924907,12.922789616371269,12.925419593924907,12.925478807136194,12.922789616371269,expert_2,1,1,2,0.8993261340598694,environment_preferred,0.002629977553638696,0.0002035146923932664,0.002629977553638696,,0.5958188772201538,5.5262041470660606e-11,1.0,134,0.002629977553638696
229,13.273515625,120.62959375,13.2732265625,13.273515625,13.283986328125,13.273515625,13.276767578125,13.2732265625,expert_0,1,1,0,0.8899670789739355,environment_preferred,0.00028906250000027,2.177786227328778e-05,0.00028906250000027,,0.5761724710464478,5.5262041470660606e-11,1.0,125,0.00028906250000027
230,8.191964285714286,107.81676277281746,8.199592711433532,8.191964285714286,8.204682849702381,8.191964285714286,8.19851345486111,8.191964285714286,expert_1,1,1,1,0.92401956731927,environment_preferred,0.0,0.0,0.0,,0.5298081040382385,5.5262041470660606e-11,1.0,126,0.0
231,9.187912109375,103.83984375,9.194107421875,9.187912109375,9.201994140625,9.187912109375,9.1946708984375,9.187912109375,expert_1,1,1,1,0.9115184328330135,environment_preferred,0.0,0.0,0.0,,0.512624204158783,5.5262041470660606e-11,1.0,125,0.0
232,7.851469494047619,98.23107328869048,7.865243094308036,7.851469494047619,7.844322567894345,7.851469494047619,7.853111145988343,7.844322567894345,expert_2,1,1,2,0.9201441834515974,environment_preferred,0.007146926153273725,0.0009110953930585465,0.007146926153273725,,0.4926038980484009,5.5262041470660606e-11,1.0,126,0.007146926153273725
233,8.535844196644865,102.75451187015504,8.5379515655281,8.535844196644865,8.540873682776162,8.535844196644865,8.538137036700581,8.535844196644865,expert_1,1,1,1,0.9169297382539161,environment_preferred,0.0,0.0,0.0,,0.5067209601402283,5.5262041470660606e-11,1.0,129,0.0
234,8.251630316840277,100.86385995370371,8.255121527777778,8.251630316840277,8.25826732494213,8.251630316840277,8.2550048828125,8.251630316840277,expert_1,1,1,1,0.9181904170569344,environment_preferred,0.0,0.0,0.0,,0.5143768191337585,5.5262041470660606e-11,1.0,135,0.0
235,8.205104943477746,99.53704279119319,8.193816213896781,8.205104943477746,8.195949670040246,8.205104943477746,8.19818115234375,8.193816213896781,expert_0,1,1,0,0.9176807348889638,environment_preferred,0.01128872958096494,0.0013777133006497217,0.01128872958096494,,0.5212435722351074,5.5262041470660606e-11,1.0,132,0.01128872958096494
236,8.352032144561068,94.03089963024809,8.336602829794847,8.352032144561068,8.337660461891698,8.352032144561068,8.342098789360687,8.336602829794847,expert_0,1,1,0,0.9113418795036913,environment_preferred,0.015429314766221225,0.0018507916331430797,0.015429314766221225,,0.5044533014297485,5.5262041470660606e-11,1.0,131,0.015429314766221225
237,8.540754045758929,104.76443142361111,8.55406746031746,8.540754045758929,8.547926161024305,8.540754045758929,8.547360374813987,8.540754045758929,expert_1,1,1,1,0.9184765866649464,environment_preferred,0.0,0.0,0.0,,0.515970766544342,5.5262041470660606e-11,1.0,126,0.0
238,7.034145933209044,99.65221058238636,7.04049590139678,7.034145933209044,7.031905665542141,7.034145933209044,7.03549286813447,7.031905665542141,expert_2,1,1,2,0.9294355275768962,environment_preferred,0.0022402676669033283,0.0003185861377351981,0.0022402676669033283,,0.5076875686645508,5.5262041470660606e-11,1.0,132,0.0022402676669033283
239,7.072392150433394,106.5285983120438,7.084774713446624,7.072392150433394,7.080785152685904,7.072392150433394,7.079316744839188,7.072392150433394,expert_1,1,1,1,0.9336103894869907,environment_preferred,0.0,0.0,0.0,,0.5427652597427368,5.5262041470660606e-11,1.0,137,0.0
240,9.617948162021921,110.12075122434702,9.633662437325093,9.617948162021921,9.621199422807836,9.617948162021921,9.624265756180037,9.617948162021921,expert_1,1,1,1,0.9126599841075599,environment_preferred,0.0,0.0,0.0,,0.5382061004638672,5.5262041470660606e-11,1.0,134,0.0
241,8.074799455915178,103.78738141741071,8.082849993024553,8.074799455915178,8.070882742745535,8.074799455915178,8.076177106584822,8.070882742745535,expert_2,1,1,2,0.922236377558403,environment_preferred,0.003916713169642705,0.00048528931648315904,0.003916713169642705,,0.5380492210388184,5.5262041470660606e-11,1.0,140,0.003916713169642705
242,7.093729239742772,96.11604485544218,7.0991327194940474,7.093729239742772,7.109717959449405,7.093729239742772,7.100712159863946,7.093729239742772,expert_1,1,1,1,0.9261962011606731,environment_preferred,0.0,0.0,0.0,,0.5225868821144104,5.5262041470660606e-11,1.0,147,0.0
243,7.919521047108209,97.79130713619404,7.915654879897388,7.919521047108209,7.9183595571944965,7.919521047108209,7.917510530841884,7.915654879897388,expert_0,1,1,0,0.9190556388731643,environment_preferred,0.0038661672108215583,0.0004884203858659988,0.0038661672108215583,,0.5127379298210144,5.5262041470660606e-11,1.0,134,0.0038661672108215583
244,9.218221028645834,103.95935837765957,9.238353972739361,9.218221028645834,9.232198512300531,9.218221028645834,9.22941253878546,9.218221028645834,expert_1,1,1,1,0.9113286079050409,environment_preferred,0.0,0.0,0.0,,0.528456449508667,5.5262041470660606e-11,1.0,141,0.0
245,10.53768318850978,116.19916560374149,10.538588335724915,10.536496532206632,10.53768318850978,10.53768318850978,10.537462299372875,10.536496532206632,expert_1,2,2,1,0.9093238193453314,environment_preferred,0.0011866563031475152,0.00011262342274021485,0.0011866563031475152,,0.6023004651069641,5.5262041470660606e-11,1.0,147,0.0011866563031475152
246,9.69716317313058,118.00548735119048,9.688411167689733,9.685570126488095,9.69716317313058,9.69716317313058,9.690383911132812,9.685570126488095,expert_1,2,2,1,0.917922714071225,environment_preferred,0.01159304664248495,0.0011969400346170938,0.01159304664248495,,0.648777425289154,5.5262041470660606e-11,1.0,168,0.01159304664248495
247,10.386422195003531,123.78356726694915,10.398403016860875,10.395129877295197,10.386422195003531,10.386422195003531,10.393315374514478,10.386422195003531,expert_2,2,2,2,0.9160920756742744,environment_preferred,0.0,0.0,0.0,,0.6866626739501953,5.5262041470660606e-11,1.0,177,0.0
248,11.25905527233404,125.00291313559322,11.2590056166137,11.253413830773304,11.25905527233404,11.25905527233404,11.256992490951625,11.253413830773304,expert_1,2,2,1,0.9099747873990225,environment_preferred,0.005641441560735316,0.0005013093489291552,0.005641441560735316,,0.690862774848938,5.5262041470660606e-11,1.0,177,0.005641441560735316
249,9.4940001021984,124.48212663517442,9.497129928234012,9.495371264080669,9.4940001021984,9.4940001021984,9.495303841524345,9.4940001021984,expert_2,2,2,2,0.923732021947031,environment_preferred,0.0,0.0,0.0,,0.6810070872306824,5.5262041470660606e-11,1.0,172,0.0
250,7.7559616882677025,119.25313854768787,7.760520626354769,7.752201499277457,7.7559616882677025,7.7559616882677025,7.756138796062139,7.752201499277457,expert_1,2,2,1,0.9349937318741725,environment_preferred,0.003760188990245439,0.00048504789131137866,0.003760188990245439,,0.6571773886680603,5.5262041470660606e-11,1.0,173,0.003760188990245439
251,8.754448939732143,113.16756696428571,8.757937360491072,8.755383649553572,8.754448939732143,8.754448939732143,8.755915178571428,8.754448939732143,expert_2,2,2,2,0.9226417146310574,environment_preferred,0.0,0.0,0.0,,0.6377854943275452,5.5262041470660606e-11,1.0,175,0.0
252,6.908400261539152,108.38818920617815,6.896860407686781,6.895614448635057,6.908400261539152,6.908400261539152,6.9002910044001435,6.895614448635057,expert_1,2,2,1,0.9363803888676645,environment_preferred,0.012785812904095195,0.0018541948653504061,0.012785812904095195,,0.6244332194328308,5.5262041470660606e-11,1.0,174,0.012785812904095195
253,8.285129616477272,107.4280303030303,8.286828983191288,8.279517341382576,8.285129616477272,8.285129616477272,8.283823834043561,8.279517341382576,expert_1,2,2,1,0.9229296365387328,environment_preferred,0.005612275094696528,0.0006778505151073636,0.005612275094696528,,0.5944486260414124,5.5262041470660606e-11,1.0,165,0.005612275094696528
254,8.459731504141565,101.2326454254518,8.451346891472138,8.45533550216491,8.459731504141565,8.459731504141565,8.454695736069278,8.451346891472138,expert_0,2,2,0,0.9165155977505719,environment_preferred,0.008384612669427582,0.000992103717561056,0.008384612669427582,,0.5917216539382935,5.5262041470660606e-11,1.0,166,0.008384612669427582
255,7.07112299009811,86.17643986191861,7.064697265625,7.07112299009811,7.076218006222747,7.07112299009811,7.070462958757267,7.064697265625,expert_0,1,1,0,0.9180205485751693,environment_preferred,0.006425724473110073,0.0009095541155565144,0.006425724473110073,,0.532258927822113,5.5262041470660606e-11,1.0,172,0.006425724473110073
256,8.510831611101018,71.03773392078489,8.497220771257268,8.510831611101018,8.509098496547965,8.510831611101018,8.505601040152616,8.497220771257268,expert_0,1,1,0,0.8803844055508213,environment_preferred,0.01361083984375,0.001601799012894908,0.01361083984375,,0.46980413794517517,5.5262041470660606e-11,1.0,172,0.01361083984375
257,6.406337508236069,59.17295157191265,6.397638895425452,6.406337508236069,6.407919274755271,6.406337508236069,6.403428410909262,6.397638895425452,expert_0,1,1,0,0.891882376567773,environment_preferred,0.008698612810617234,0.0013596598608960353,0.008698612810617234,,0.41873231530189514,5.5262041470660606e-11,1.0,166,0.008698612810617234
258,6.075611296154204,49.08843703497024,6.066131591796875,6.075611296154204,6.070207868303571,6.075611296154204,6.070133754185268,6.066131591796875,expert_0,1,1,0,0.8764244299023942,environment_preferred,0.0094797043573287,0.0015627264614813071,0.0094797043573287,,0.37835928797721863,5.5262041470660606e-11,1.0,168,0.0094797043573287
259,4.051296613074296,42.255393729304636,4.075082134726821,4.051296613074296,4.054218216447641,4.051296613074296,4.059842747568295,4.051296613074296,expert_1,1,1,1,0.9041235625674772,environment_preferred,0.0,0.0,0.0,,0.3462670147418976,5.5262041470660606e-11,1.0,151,0.0
260,4.485082666357081,37.46919047749126,4.485082666357081,4.484769381009615,4.475051986587631,4.485082666357081,4.48116019722465,4.475051986587631,expert_2,0,0,2,0.880567155853663,environment_preferred,0.010030679769450046,0.0022414666465358224,0.010030679769450046,,0.32426968216896057,5.5262041470660606e-11,1.0,143,0.010030679769450046
261,4.2756224639656,34.33248925024225,4.2756224639656,4.272291553112888,4.257224859193314,4.2756224639656,4.267117285913275,4.257224859193314,expert_2,0,0,2,0.8760001109105925,environment_preferred,0.01839760477228669,0.004321501771877933,0.01839760477228669,,0.30975353717803955,5.5262041470660606e-11,1.0,129,0.01839760477228669
262,3.6583603681144066,29.373332395391948,3.6583603681144066,3.6849626444153865,3.677895497467558,3.6583603681144066,3.671584307137182,3.6583603681144066,expert_0,0,0,0,0.8754530021017184,environment_preferred,0.0,0.0,0.0,,0.3020992577075958,5.5262041470660606e-11,1.0,118,0.0
263,3.959098484205163,30.78907948369565,3.959098484205163,3.957969864555027,3.9298353112262228,3.959098484205163,3.9485404636548913,3.9298353112262228,expert_2,0,0,2,0.8723626890726868,environment_preferred,0.02926317297894032,0.0074464120405619135,0.02926317297894032,,0.29909998178482056,5.5262041470660606e-11,1.0,115,0.02926317297894032
264,4.115168089507728,29.946682837701612,4.115168089507728,4.153920163390457,4.126770675823253,4.115168089507728,4.13090334656418,4.115168089507728,expert_0,0,0,0,0.862583508436971,environment_preferred,0.0,0.0,0.0,,0.30393800139427185,5.5262041470660606e-11,1.0,93,0.0
265,3.4393218994140624,31.09660373263889,3.4393218994140624,3.4887736002604166,3.4774078369140624,3.4393218994140624,3.4682457817925347,3.4393218994140624,expert_0,0,0,0,0.8893987932256358,environment_preferred,0.0,0.0,0.0,,0.3085748255252838,5.5262041470660606e-11,1.0,90,0.0
266,3.6990081123683765,31.434798530910324,3.6990081123683765,3.676925327466882,3.6883027449898096,3.6990081123683765,3.686140640922215,3.676925327466882,expert_1,0,0,1,0.8830300972391694,environment_preferred,0.022082784901494623,0.00600577464452017,0.022082784901494623,,0.3117724657058716,5.5262041470660606e-11,1.0,92,0.022082784901494623
267,3.2783678631449855,31.282362827034884,3.2783678631449855,3.279635407203852,3.2762142447538154,3.2783678631449855,3.277109900186228,3.2762142447538154,expert_2,0,0,2,0.8952696040619271,environment_preferred,0.00215361839117012,0.0006573496817611051,0.00215361839117012,,0.3043135404586792,5.5262041470660606e-11,1.0,86,0.00215361839117012
268,4.835770693692294,29.66844315962358,4.835770693692294,4.769245494495738,4.806033741344105,4.835770693692294,4.802572770552202,4.769245494495738,expert_1,0,0,1,0.8392485420001308,environment_preferred,0.06652519919655564,0.013948789021939304,0.06652519919655564,,0.298322468996048,5.5262041470660606e-11,1.0,88,0.06652519919655564
269,5.004867998141687,36.739144038228154,5.004867998141687,5.002434887932342,4.991732995486954,5.004867998141687,4.998791148361651,4.991732995486954,expert_2,0,0,2,0.8641303948101536,environment_preferred,0.013135002654732553,0.002631351209411233,0.013135002654732553,,0.2960553765296936,5.5262041470660606e-11,1.0,103,0.013135002654732553
270,4.9894566853841145,49.982914225260416,4.9894566853841145,4.9900146484375,4.98990732828776,4.9894566853841145,4.989427185058593,4.9894566853841145,expert_0,0,0,0,0.9001767551428097,environment_preferred,0.0,0.0,0.0,,0.33190321922302246,5.5262041470660606e-11,1.0,120,0.0
271,6.7375124667553195,81.48267121010639,6.751912434895833,6.7375124667553195,6.7377682949634305,6.7375124667553195,6.741915222600842,6.7375124667553195,expert_1,1,1,1,0.9173135543214781,environment_preferred,0.0,0.0,0.0,,0.4363372027873993,5.5262041470660606e-11,1.0,141,0.0
