sample_index,valid_count_masked,mae_masked_full,mae_unmasked_full,mae_masked_inv_disentangle,mae_unmasked_inv_disentangle,mae_masked_inv_no_env,mae_unmasked_inv_no_env,gain_full_vs_inv_disentangle,gain_full_vs_inv_no_env,gain_inv_disentangle_vs_inv_no_env,best_model_masked,best_margin_masked
290,121,11.861225490727701,61.712513422966005,11.077731723627767,61.96091725826263,13.205025507398874,21.04537919998169,-0.7834937670999338,1.3438000166711728,2.1272937837711066,inv_disentangle,0.7834937670999338
291,120,12.079960282643636,61.715870752334595,11.483313624064127,62.10203134059906,13.172436141967774,21.004132766723632,-0.5966466585795089,1.0924758593241375,1.6891225179036464,inv_disentangle,0.5966466585795089
292,129,12.063156334928763,64.82882549762726,12.688759648522666,62.531682319641114,12.51429013688435,20.978544001579284,0.6256033135939028,0.45113380195558683,-0.17446951163831592,full,0.45113380195558683
293,135,11.073291933978046,67.19038196086883,10.730679180003978,61.58301940441132,10.421976287276657,20.340484671592712,-0.342612753974068,-0.6513156467013896,-0.30870289272732165,inv_no_env,0.30870289272732165
294,144,12.571645034684074,68.67941811561585,13.81428971555498,62.4134117603302,16.3822660446167,22.63798752307892,1.2426446808709048,3.8106210099326248,2.56797632906172,full,1.2426446808709048
295,142,13.94942181546923,67.484636926651,15.117175249986246,62.49466516494751,17.227094703996684,22.901621775627135,1.1677534345170155,3.2776728885274533,2.109919454010438,full,1.1677534345170155
296,153,14.220952638613632,65.71507132053375,15.999526167227552,62.88954808235169,17.933767854777816,23.573642392158508,1.7785735286139204,3.7128152161641843,1.934241687550264,full,1.7785735286139204
297,146,14.289986584284534,63.07065453052521,15.436748883495593,62.409723496437074,15.930301587875576,22.64194535255432,1.1467622992110584,1.6403150035910414,0.493552704379983,full,1.1467622992110584
298,151,11.96915162951741,60.30030285358429,11.456761151749566,61.00423765182495,12.60187519149275,21.452938675880432,-0.5123904777678447,0.6327235619753395,1.1451140397431843,inv_disentangle,0.5123904777678447
299,156,12.243045073289137,58.56976669788361,11.010550657908121,60.915803170204164,10.657690537281525,20.82367856502533,-1.2324944153810158,-1.5853545360076122,-0.35286012062659644,inv_no_env,0.35286012062659644
300,163,15.58376199921216,58.865381350517275,16.16093240047525,63.017543153762816,14.508274803863713,22.469041352272033,0.5771704012630909,-1.0754871953484457,-1.6526575966115367,inv_no_env,1.0754871953484457
301,161,12.225401054998363,57.0073480129242,12.47194887244183,61.45775918006897,13.044214841001523,21.838723521232605,0.2465478174434672,0.8188137860031599,0.5722659685596927,full,0.2465478174434672
302,165,10.446619195649118,56.364621000289915,12.314549706198953,61.76279364109039,11.666941324869791,21.424103169441224,1.8679305105498347,1.2203221292206727,-0.647608381329162,full,1.2203221292206727
303,163,11.470899488296977,56.88043137073517,12.863421223646293,62.24004524230957,10.794060970376606,20.901488924026488,1.392521735349316,-0.6768385179203715,-2.0693602532696875,inv_no_env,0.6768385179203715
304,165,11.404811419862689,57.48874138355255,11.82692730065548,62.31393400669098,11.032117080688476,20.949021940231322,0.4221158807927914,-0.37269433917421324,-0.7948102199670046,inv_no_env,0.37269433917421324
305,167,10.499907031030713,58.423398885726925,9.347498454019695,61.94712279319763,8.491198488338265,19.87217592716217,-1.152408577011018,-2.008708542692448,-0.8562999656814299,inv_no_env,0.8562999656814299
306,164,8.675445905545862,59.852878646850584,8.800126378129168,62.32689126491547,8.680033055747428,20.01094006538391,0.1246804725833055,0.004587150201565748,-0.12009332238173975,full,0.004587150201565748
307,152,6.865987401259573,61.74969957351684,7.269934051915219,62.18362137317658,7.317203597018593,19.385926928520202,0.40394665065564617,0.45121619575902017,0.047269545103374,full,0.40394665065564617
308,145,7.120520992936759,65.64301728248596,6.846083687091696,62.52339521408081,6.42406392590753,19.132562775611877,-0.27443730584506376,-0.6964570670292298,-0.42201976118416606,inv_no_env,0.42201976118416606
309,121,6.519217877348592,70.1204556465149,6.022571374562161,62.67004125118255,6.691647474430809,19.161578483581543,-0.4966465027864313,0.17242959708221672,0.669076099868648,inv_disentangle,0.4966465027864313
310,122,6.12865710649334,75.00586517810821,4.956170441674405,62.78258461475372,5.278435066098073,18.669147896766663,-1.1724866648189352,-0.8502220403952672,0.322264624423668,inv_disentangle,0.322264624423668
311,115,5.350284062261167,80.77285100460053,4.9120292497717815,63.41238983154297,4.754105095241381,18.6067946100235,-0.4382548124893857,-0.5961789670197861,-0.15792415453040043,inv_no_env,0.15792415453040043
312,90,6.403473811679416,87.05370917320252,4.8264097637600365,64.2492039346695,5.242947133382161,18.801257419586182,-1.5770640479193796,-1.1605266782972548,0.41653736962212484,inv_disentangle,0.41653736962212484
313,86,5.756424682084904,91.4906253194809,5.367614768272222,64.65631613254547,5.526049059490825,18.89024224281311,-0.3888099138126817,-0.23037562259407895,0.15843429121860275,inv_disentangle,0.15843429121860275
314,86,5.617907945499864,94.43783510684968,4.8852032506188685,64.81637434005738,5.2634253169215,18.66421131134033,-0.7327046948809954,-0.35448262857836355,0.3782220663026319,inv_disentangle,0.3782220663026319
315,80,5.240957951545715,94.16575231075286,3.9607229709625242,64.99119099617005,5.027120971679688,18.606184601783752,-1.2802349805831907,-0.21383697986602712,1.0663980007171636,inv_disentangle,1.0663980007171636
316,83,5.535054494099445,89.85037058353424,6.162273613803358,65.7964195394516,8.008813145649002,19.18588545322418,0.6272191197039136,2.4737586515495575,1.846539531845644,full,0.6272191197039136
317,99,8.643277871488321,87.60629780769348,6.894848235929855,66.22215849399566,6.551095789129084,18.950273942947387,-1.748429635558466,-2.092182082359237,-0.3437524468007709,inv_no_env,0.3437524468007709
318,107,10.577710053631078,86.70074451446533,10.332430955405547,67.56520247936248,9.479099166727512,19.893367013931275,-0.24527909822553084,-1.0986108869035665,-0.8533317886780356,inv_no_env,0.8533317886780356
319,128,9.426104456186295,83.92196930408478,11.538407042622566,67.91676356315612,10.298067063093185,20.559480686187744,2.1123025864362717,0.8719626069068909,-1.2403399795293808,full,0.8719626069068909
320,136,10.817984104156494,79.99760940551758,14.488291291629567,67.03537138462066,14.61572088914759,22.22025556087494,3.670307187473073,3.7977367849910966,0.12742959751802374,full,3.670307187473073
321,140,16.10326656614031,76.80819900512695,16.01484873635428,64.85793040275574,16.320620168958392,22.667179832458498,-0.08841782978602808,0.2173536028180827,0.30577143260411077,inv_disentangle,0.08841782978602808
322,146,15.820339633993907,71.33999050617219,18.016059274542823,64.53503333568572,17.73906753487783,23.51366204738617,2.1957196405489157,1.9187279008839226,-0.276991739664993,full,1.9187279008839226
323,140,18.020622961861747,68.43251134872436,20.416180651528496,64.58038609027862,21.044807543073382,24.485691208839416,2.3955576896667488,3.0241845812116352,0.6286268915448865,full,2.3955576896667488
324,128,16.51558518409729,63.71352440357208,18.390002995729446,63.054184436798096,19.772224694490433,23.51630029678345,1.8744178116321564,3.2566395103931427,1.3822216987609863,full,1.8744178116321564
325,123,12.042296727498373,58.72209260463715,13.919852838283632,61.675346417427065,17.336556876577983,22.52387387275696,1.8775561107852585,5.29426014907961,3.416704038294352,full,1.8775561107852585
326,129,11.939660227575967,56.404307379722596,11.9544339586598,61.52552103996277,18.84865145720253,23.1032436132431,0.014773731083833397,6.908991229626562,6.894217498542728,full,0.014773731083833397
327,120,11.792316516240438,55.92105404853821,11.612937768300375,61.32385576725006,17.175261529286704,22.257163190841673,-0.17937874794006348,5.382945013046266,5.562323760986329,inv_disentangle,0.17937874794006348
328,124,10.832872036964662,56.17230441093445,10.471031481219876,61.1662840461731,19.549548595182358,23.16005370616913,-0.36184055574478613,8.716676558217696,9.078517113962482,inv_disentangle,0.36184055574478613
329,122,12.609650236661317,58.89015157222748,12.080373513894003,61.566620993614194,15.915477799587562,21.903497653007506,-0.5292767227673139,3.305827562926245,3.835104285693559,inv_disentangle,0.5292767227673139
330,126,12.418673924037389,59.976513385772705,12.524154208955311,61.95568764209747,11.771242474752759,20.662989234924318,0.10548028491792216,-0.64743144928463,-0.7529117342025522,inv_no_env,0.64743144928463
331,123,11.812367462530368,59.95771907806397,11.622243633115195,61.785863180160526,15.305409222114378,21.593948435783386,-0.1901238294151728,3.4930417595840098,3.6831655889991826,inv_disentangle,0.1901238294151728
332,130,9.818230878389798,60.1131463432312,9.28595343369704,61.23949898719788,14.349752514178936,21.470616979599,-0.5322774446927578,4.531521635789138,5.063799080481896,inv_disentangle,0.5322774446927578
333,134,11.198452607909246,61.66348313331604,11.781591273065823,62.213591628074646,11.186487653362217,20.53883522987366,0.5831386651565769,-0.011964954547028839,-0.5951036197036057,inv_no_env,0.011964954547028839
334,134,10.503169401368098,62.4493919467926,11.787877210930212,62.21280255794525,13.75042764464421,21.334533977508546,1.2847078095621143,3.2472582432761126,1.9625504337139983,full,1.2847078095621143
335,139,11.346752043250653,64.20112439632416,11.659679701002382,62.33202276706695,13.298979573970218,21.319169912338257,0.3129276577517288,1.952227530719565,1.639299872967836,full,0.3129276577517288
336,134,11.343938827514648,64.03961518764496,11.926914371661287,62.39201104164123,15.482729029299607,21.94764422416687,0.5829755441466382,4.138790201784959,3.5558146576383205,full,0.5829755441466382
337,127,11.07951204795537,62.95586068630219,10.701319536824865,61.932997674942015,16.13887381365919,22.015114192962645,-0.37819251113050534,5.059361765703818,5.437554276834323,inv_disentangle,0.37819251113050534
338,119,13.397607322500534,62.690529685020444,11.165373473608193,62.09337803840637,17.174205219044406,22.141472764015198,-2.2322338488923403,3.7765978965438727,6.008831745436213,inv_disentangle,2.2322338488923403
339,119,12.597258367458311,63.082839241027834,12.784483420748671,62.62241261959076,17.239521026611328,22.16657974720001,0.18722505329036032,4.642262659153017,4.455037605862657,full,0.18722505329036032
340,123,12.070543103101777,66.36933486938477,12.587258935943852,62.40341904640198,15.711185129677377,21.758335037231447,0.5167158328420758,3.6406420265756,3.1239261937335243,full,0.5167158328420758
341,127,13.101052982600654,69.8568616580963,12.80597449475386,62.30770963668823,19.358783196276566,23.081870040893556,-0.29507848784679425,6.257730213675911,6.5528087015227054,inv_disentangle,0.29507848784679425
342,137,12.997418299208592,70.22538258552551,13.133558899816805,62.31092987537384,16.60536266243371,22.500122570991515,0.1361406006082131,3.6079443632251174,3.4718037626169043,full,0.1361406006082131
343,141,14.878686823743456,69.55322616100311,13.392565382287858,62.05655550479889,16.087834838434315,22.405313577651977,-1.486121441455598,1.209148014690859,2.695269456146457,inv_disentangle,1.486121441455598
344,144,15.521504282951355,67.03210278511047,14.90495498975118,62.320549640655514,16.055720819367302,22.576905841827394,-0.6165492932001744,0.534216536415947,1.1507658296161214,inv_disentangle,0.6165492932001744
345,151,14.75883049364911,63.891034269332884,13.327262676314803,61.6682713842392,13.138325887010588,21.63430088043213,-1.431567817334308,-1.620504606638523,-0.18893678930421487,inv_no_env,0.18893678930421487
346,145,13.72498576723296,60.536271357536314,12.724735115314353,61.177276620864866,14.213392994321627,21.91303810119629,-1.0002506519186074,0.4884072270886666,1.488657879007274,inv_disentangle,1.0002506519186074
347,156,13.514738547496307,58.57728521823883,11.978513265267397,61.01740258216858,13.07373825709025,21.624355564117433,-1.5362252822289104,-0.44100029040605726,1.0952249918228532,inv_disentangle,1.0952249918228532
348,161,10.160940004431684,56.47200194358825,10.332787057627803,60.52879870891571,10.992220647586798,20.988537402153014,0.17184705319611915,0.8312806431551145,0.6594335899589954,full,0.17184705319611915
349,165,12.932120051528468,56.85569816112518,14.738575259121982,62.436343927383426,14.397957634203362,22.462912831306458,1.8064552075935136,1.4658375826748937,-0.3406176249186199,full,1.4658375826748937
350,169,11.138623525405071,55.5490221452713,13.662225350825745,62.13313766479492,11.859187910542685,21.463438472747804,2.5236018254206734,0.7205643851376138,-1.8030374402830596,full,0.7205643851376138
351,162,12.529914714671948,56.60436399459839,15.500386002623005,63.089934859275814,12.111794671894591,21.43230538368225,2.9704712879510566,-0.4181200427773568,-3.3885913307284135,inv_no_env,0.4181200427773568
352,168,11.918848696209135,57.592631716728214,11.76350078128633,62.22135580539703,12.262892337072463,21.552692165374754,-0.15534791492280497,0.34404364086332784,0.4993915557861328,inv_disentangle,0.15534791492280497
353,163,9.609202414202544,57.67611400127411,9.379643516306496,61.857231955528256,9.435879046200244,20.327591190338136,-0.2295588978960481,-0.17332336800230053,0.05623552989374758,inv_disentangle,0.05623552989374758
354,165,8.31849040407123,58.76261361122131,8.278551818385269,61.961854577064514,7.946389227202444,19.76172598838806,-0.039938585685961314,-0.3721011768687861,-0.33216259118282476,inv_no_env,0.33216259118282476
355,158,6.786180858370624,60.75446995735169,7.691139197047753,62.218987989425656,7.22543223900131,19.437895746231078,0.9049583386771287,0.4392513806306857,-0.465706958046443,full,0.4392513806306857
356,148,6.652072300782075,64.09307581424713,5.718226149275496,61.88229533672333,5.968378775828594,18.851552863121032,-0.9338461515065788,-0.6836935249534815,0.25015262655309733,inv_disentangle,0.25015262655309733
357,142,7.483892145291181,68.91459854125976,5.387458143099932,62.34078379154205,5.549153126461405,18.814562125205995,-2.0964340021912484,-1.9347390188297755,0.16169498336147292,inv_disentangle,0.16169498336147292
358,130,5.4967567884005035,73.22882718086242,5.019996628394494,62.719804110527036,5.545321435194749,18.800752997398376,-0.47676016000600985,0.04856464679424555,0.5253248068002554,inv_disentangle,0.47676016000600985
359,121,5.963639361799256,78.82461508750916,5.3400477574876515,63.51844395160675,4.9877551055151566,18.694754314422607,-0.6235916043116045,-0.9758842562840995,-0.35229265197249493,inv_no_env,0.35229265197249493
360,102,5.594253353044098,84.25626732349396,5.146804416880888,64.0845556640625,5.561076463437548,18.835242748260498,-0.4474489361632097,-0.0331768896065503,0.4142720465566594,inv_disentangle,0.4142720465566594
361,94,5.190475646485674,89.44914600849151,5.318526775278944,64.41933212757111,4.901513627234926,18.620043358802796,0.12805112879326952,-0.28896201925074827,-0.4170131480440178,inv_no_env,0.28896201925074827
362,90,5.606678284539116,92.38026184082031,5.144786114162869,64.63360479354859,4.764790810479058,18.61265546798706,-0.4618921703762471,-0.8418874740600586,-0.3799953036838115,inv_no_env,0.3799953036838115
363,78,5.655911665696364,93.0786530160904,4.836603580377041,64.72222339630127,4.805230385217911,18.55768569946289,-0.8193080853193235,-0.8506812804784536,-0.03137319515913006,inv_no_env,0.03137319515913006
364,90,5.031984965006511,89.46414154529572,4.8065862231784395,65.04494612693787,5.504621505737305,18.649459104537964,-0.22539874182807118,0.472636540730794,0.6980352825588652,inv_disentangle,0.22539874182807118
365,100,9.726320629119874,87.62870890140533,7.608821392059326,65.95701499462128,7.405290317535401,19.083399662971498,-2.1174992370605477,-2.3210303115844733,-0.2035310745239256,inv_no_env,0.2035310745239256
366,107,10.737254757747472,86.60108695030212,8.919670889310748,67.15538057327271,8.196553649189315,19.391087737083435,-1.8175838684367243,-2.5407011085581566,-0.7231172401214323,inv_no_env,0.7231172401214323
367,129,13.459846733152403,85.47419239997863,12.593979177548905,68.47114841461182,11.942595829335295,20.916022901535033,-0.8658675556034989,-1.517250903817109,-0.65138334821361,inv_no_env,0.65138334821361
368,135,12.573416406136971,81.38097249984742,12.975806794343171,66.51079039573669,13.358183429859302,21.631154398918152,0.4023903882062001,0.7847670237223312,0.3823766355161311,full,0.4023903882062001
369,140,13.498597485678536,77.51515574932098,15.279658331189836,64.64863456726074,14.246742221287318,22.04849401473999,1.7810608455113002,0.7481447356087827,-1.0329161099025175,full,0.7481447356087827
370,139,15.427770477404698,72.31365753650665,15.342653041263278,63.34550196170807,14.857151374542456,22.2312260723114,-0.0851174361414202,-0.570619102862242,-0.48550166672082185,inv_no_env,0.48550166672082185
371,136,21.51245348593768,70.50127914428711,20.40273698638467,64.33118480205536,21.161296353620642,24.32103114128113,-1.1097164995530093,-0.35115713231703793,0.7585593672359714,inv_disentangle,0.7585593672359714
372,130,25.073628352238583,67.65342448711395,25.668995446425217,65.67995068073273,25.996910344637357,25.564425077438354,0.5953670941866349,0.9232819923987741,0.32791489821213915,full,0.5953670941866349
373,131,19.111402613516074,62.193992781639096,20.36670534847347,63.8628901720047,21.654953177648647,24.210839104652404,1.2553027349573966,2.5435505641325733,1.2882478291751767,full,1.2553027349573966
374,124,13.844112750022642,56.870715498924255,12.54709146868798,61.17350732326508,17.494988964449973,22.493937311172484,-1.2970212813346613,3.6508762144273312,4.947897495761993,inv_disentangle,1.2970212813346613
375,122,10.723180661435988,55.78283307552338,11.032239210410197,60.8958659696579,12.25680124564249,20.8385524559021,0.3090585489742086,1.5336205842065027,1.2245620352322941,full,0.3090585489742086
376,123,10.789390905116631,56.37146327972412,10.230242333761076,60.92320095062256,13.19496953390478,21.114906272888184,-0.5591485713555553,2.405578628788149,2.964727200143704,inv_disentangle,0.5591485713555553
377,127,10.63656788923609,58.74002002716065,12.392498046394408,61.71562115192413,11.331338522002453,20.591630220413208,1.7559301571583177,0.6947706327663621,-1.0611595243919556,full,0.6947706327663621
378,128,13.401638105511665,60.28719822883606,13.88471893966198,62.20266291618347,11.935385331511497,20.735475840568544,0.48308083415031433,-1.4662527740001678,-1.9493336081504822,inv_no_env,1.4662527740001678
379,122,12.196989669174444,59.472431364059446,9.930505267909316,61.11593134403229,13.11516119222172,20.994286742210388,-2.266484401265128,0.9181715230472758,3.1846559243124037,inv_disentangle,2.266484401265128
380,123,15.893581622984351,60.64478239536285,13.943097587523422,62.57258808135986,14.571909586588541,21.466922221183776,-1.9504840354609296,-1.3216720363958103,0.6288119990651193,inv_disentangle,0.6288119990651193
381,137,13.998783640617871,61.92425485610962,16.094352360189397,63.67152302265167,11.945582870149265,20.83333023071289,2.095568719571526,-2.0532007704686066,-4.148769490040133,inv_no_env,2.0532007704686066
382,142,11.560838296379842,62.278460588455204,12.103726548208318,62.51687698841095,12.44293637342856,21.125795249938964,0.5428882518284759,0.8820980770487186,0.3392098252202427,full,0.5428882518284759
383,137,11.544594534992301,62.973213925361634,10.814401626586914,61.95572717189789,12.63933937741022,21.069320602416994,-0.7301929084053871,1.094744842417919,1.824937750823306,inv_disentangle,0.7301929084053871
384,130,11.686305295504056,63.16603440761566,13.549140328627367,62.78614969730377,12.827231979370117,21.02190372467041,1.8628350331233108,1.140926683866061,-0.7219083492572498,full,1.140926683866061
385,130,9.603844349200909,61.54403484344483,12.686721772413987,62.791926760673526,11.792462950486403,20.793313088417055,3.0828774232130787,2.1886186012854942,-0.8942588219275844,full,2.1886186012854942
386,124,11.888765119737194,61.825750732421874,12.710520775087419,62.75296619415283,14.564546985010947,21.51726270198822,0.8217556553502252,2.6757818652737537,1.8540262099235285,full,0.8217556553502252
387,128,10.465858027338982,62.11335261821747,11.398353472352028,62.460313415527345,16.746582850813866,22.304997568130492,0.9324954450130463,6.280724823474884,5.348229378461838,full,0.9324954450130463
388,126,11.114567438761393,65.28395879745483,12.104164199223595,62.38245883464813,13.335755378480942,21.091059489250185,0.9895967604622022,2.221187939719549,1.2315911792573466,full,0.9895967604622022
389,135,11.12637552331995,68.25733865737915,11.492091284857857,61.99100516796112,12.31186900668674,20.852297492027283,0.3657157615379063,1.1854934833667894,0.8197777218288831,full,0.3657157615379063
390,144,14.003053029378256,70.82455308914184,14.07849371433258,62.579244194030764,15.949564536412558,22.41112180709839,0.07544068495432477,1.9465115070343018,1.871070822079977,full,0.07544068495432477
391,140,15.517075756617954,69.81898748874664,17.01941532407488,63.06579927921295,17.312747519356865,22.793571724891663,1.5023395674569269,1.7956717627389107,0.29333219528198384,full,1.5023395674569269
392,150,13.504963213602702,66.1967282629013,15.020003941853842,62.33185513019562,13.765633811950684,21.83520151615143,1.5150407282511402,0.260670598347982,-1.2543701299031582,full,0.260670598347982
393,154,13.804621250598462,63.72928514957428,12.15208592352929,61.213683137893675,13.173020932581517,21.752619333267212,-1.652535327069172,-0.6316003180169449,1.0209350090522271,inv_disentangle,1.0209350090522271
394,157,13.368143579762453,61.2104495382309,13.554232773507477,61.711245856285096,14.188326039891335,22.20786519527435,0.18608919374502442,0.8201824601288816,0.6340932663838572,full,0.18608919374502442
395,164,13.015459107189644,58.99066152095795,12.561695436152016,61.33328527927399,14.233795096234578,22.323920035362242,-0.4537636710376276,1.2183359890449346,1.6720996600825622,inv_disentangle,0.4537636710376276
396,168,11.2241849899292,56.69436702251434,13.413708561942691,61.732916712760925,12.863794167836508,21.952536273002625,2.189523572013492,1.6396091779073085,-0.5499143941061835,full,1.6396091779073085
397,165,16.313809458414713,57.461155853271485,18.355152754350144,63.838980593681335,17.706582791877516,23.926828112602234,2.0413432959354303,1.3927733334628023,-0.648569962472628,full,1.3927733334628023
398,168,12.988768895467123,55.82999087333679,16.76382809593564,63.45422402858734,15.449694826489402,23.066231713294982,3.775059200468517,2.4609259310222793,-1.3141332694462378,full,2.4609259310222793
399,172,11.175034201422402,55.65373203277588,12.537983151369316,62.02823222637176,12.465176948281222,21.851244535446167,1.3629489499469134,1.2901427468588196,-0.07280620308809382,full,1.2901427468588196
400,172,10.74378588033277,55.95055373191833,11.930527265681777,61.9658730840683,13.037667773490728,21.98862534046173,1.1867413853490074,2.293881893157959,1.1071405078089516,full,1.1867413853490074
401,174,11.623133922445364,57.22928252220154,11.76507164966101,62.39078879356384,12.06560084463536,21.545195860862734,0.14193772721564635,0.44246692218999684,0.3005291949743505,full,0.14193772721564635
402,174,9.554859336765333,57.70986909866333,10.422732857452042,62.379883766174316,10.299322851772967,20.82027189731598,0.8678735206867092,0.7444635150076344,-0.12341000567907479,full,0.7444635150076344
403,166,9.195257129439389,59.7207205915451,8.64464334694736,62.19022571086884,9.848206014518277,20.582415614128113,-0.5506137824920287,0.6529488850788887,1.2035626675709175,inv_disentangle,0.5506137824920287
404,157,8.677336200787003,62.517527189254764,8.371486906792708,62.58352032661438,7.466178408094272,19.529360909461975,-0.30584929399429583,-1.211157792692731,-0.9053084986984352,inv_no_env,0.9053084986984352
405,151,9.200515987067822,66.30852838516235,7.653982478261783,62.70816779613495,7.286427971543065,19.453320732116698,-1.5465335088060392,-1.914088015524757,-0.3675545067187178,inv_no_env,0.3675545067187178
406,145,8.788405030349205,70.3882063961029,7.829356976213126,63.202605171203615,7.211760080271754,19.441994786262512,-0.9590480541360789,-1.5766449500774513,-0.6175968959413725,inv_no_env,0.6175968959413725
407,128,5.6707086861133575,74.10752455234528,6.721368715167046,63.35344867229462,6.293278202414513,19.068939304351808,1.050660029053688,0.6225695163011551,-0.42809051275253296,full,0.6225695163011551
408,125,6.475357711791992,79.28840047836303,6.462496292114258,63.92093111038208,6.249476760864257,19.071932311058045,-0.012861419677734354,-0.22588095092773486,-0.2130195312500005,inv_no_env,0.2130195312500005
409,118,6.533645258111469,84.4434515953064,5.65069801524534,64.03447196483611,5.049389515892934,18.6868492937088,-0.8829472428661287,-1.4842557422185347,-0.601308499352406,inv_no_env,0.601308499352406
410,120,6.472165568669637,87.75001098155975,6.201089350382487,64.38081278800965,5.877421061197917,18.924354066848753,-0.27107621828715,-0.5947445074717201,-0.32366828918457013,inv_no_env,0.32366828918457013
411,101,5.893185549443311,88.17973151206971,6.836862715164034,64.67806198596955,5.951169892112808,18.82066575050354,0.9436771657207226,0.05798434266949659,-0.885692823051226,full,0.05798434266949659
412,97,6.75375641498369,85.88722318649292,7.564593442936533,65.00209468364716,6.467826135379752,18.970957741737365,0.810837027952843,-0.2859302796039378,-1.0967673075567808,inv_no_env,0.2859302796039378
413,106,12.25332744166536,84.97678160190583,11.232553212147838,65.93341554164887,10.422081965320515,20.013777751922607,-1.0207742295175226,-1.8312454763448454,-0.8104712468273227,inv_no_env,0.8104712468273227
414,113,9.285632141923482,83.62811034679413,9.415333503115493,65.53453283309936,8.317243019036487,19.48760497570038,0.12970136119201037,-0.968389122886995,-1.0980904840790053,inv_no_env,0.968389122886995
415,126,12.984169021485345,84.62527475833893,12.710703153458853,66.7188036775589,11.215065819876534,20.637397651672362,-0.2734658680264914,-1.7691032016088108,-1.4956373335823194,inv_no_env,1.4956373335823194
416,139,11.183857787427284,81.43953990459443,11.934800772358187,65.8975436258316,11.058961127301773,20.906946058273316,0.7509429849309033,-0.12489666012551126,-0.8758396450564145,inv_no_env,0.12489666012551126
417,141,11.55286293841423,79.0282688331604,12.758518097248484,64.14738550662994,12.844014742695693,21.691688895225525,1.2056551588342543,1.2911518042814638,0.08549664544720947,full,1.2056551588342543
418,145,14.11252107291386,74.88687097072601,14.897481747331291,63.47013700008392,16.544069000770307,22.95321657657623,0.7849606744174302,2.431547927856446,1.6465872534390158,full,0.7849606744174302
419,141,18.555132507432436,71.63843133449555,18.273032086960814,63.93459056377411,18.707704395267136,23.56112065792084,-0.28210042047162176,0.1525718878347,0.43467230830632175,inv_disentangle,0.28210042047162176
420,140,16.61950126375471,66.9144303703308,18.84237095969064,63.930115265846254,19.428469290052142,23.72883996963501,2.2228696959359304,2.808968026297432,0.5860983303615015,full,2.2228696959359304
421,132,12.610673514279453,61.49117805480957,14.067276261069559,62.12283383369446,17.241922696431477,22.76110863685608,1.4566027467901055,4.631249182152024,3.174646435361918,full,1.4566027467901055
422,130,12.319771766662598,58.27447683811188,12.961146340003381,61.81228231430054,14.2878722851093,21.65939944267273,0.6413745733407836,1.9681005184467022,1.3267259451059186,full,0.6413745733407836
423,129,11.768540064493815,57.86320088386535,12.508185438407484,61.90181865215302,13.636631470317989,21.417769441604616,0.7396453739136692,1.868091405824174,1.1284460319105047,full,0.7396453739136692
424,126,12.63952698783269,58.095077271461484,11.850618952796573,61.724528074264526,14.626011636522081,21.57110450267792,-0.7889080350361173,1.986484648689391,2.7753926837255083,inv_disentangle,0.7889080350361173
425,130,11.529810362595779,60.0185452079773,12.211342210036058,61.85740430831909,9.897704858046312,20.119947595596315,0.6815318474402794,-1.6321055045494663,-2.3136373519897457,inv_no_env,1.6321055045494663
426,127,10.702290512445405,60.25344369888305,11.964949555284395,61.86086137771606,11.696542214220903,20.67563898086548,1.2626590428389903,0.9942517017754984,-0.26840734106349196,full,0.9942517017754984
427,124,11.61967892800608,60.24625513076782,12.884833535840434,62.18682930469513,15.107783209893011,21.587688627243043,1.2651546078343543,3.4881042818869314,2.222949674052577,full,1.2651546078343543
428,130,11.367415971022385,60.43853587627411,12.357298718965971,62.26323363304138,16.65295392549955,22.23277370452881,0.9898827479435859,5.285537954477164,4.295655206533578,full,0.9898827479435859
429,134,10.382377866488785,61.664592165946964,11.579830781737371,62.207014884948734,11.81971666706142,20.793160605430604,1.1974529152485864,1.4373388005726362,0.23988588532404975,full,1.1974529152485864
430,135,10.986436773229528,63.433253602981566,11.846695370144314,62.32953725337982,12.459497720223887,21.0133402299881,0.860258596914786,1.4730609469943587,0.6128023500795727,full,0.860258596914786
431,140,13.283654471806118,65.63694592952729,13.95188511439732,63.206332106590274,16.74172340120588,22.610843539237976,0.6682306425912028,3.4580689293997633,2.7898382868085605,full,0.6682306425912028
432,133,12.19381194724176,64.68148261547088,15.126306275676068,63.4191283082962,19.006637013944466,23.11709768772125,2.9324943284343075,6.812825066702706,3.8803307382683982,full,2.9324943284343075
433,131,11.137201134485142,63.6048143863678,13.868520722134424,63.10555955410004,19.502603064966564,23.280511136054994,2.7313195876492813,8.365401930481422,5.634082342832141,full,2.7313195876492813
434,132,11.579895742011793,63.30515917301178,12.204488768722072,62.747631034851075,16.260726177331172,22.201852116584778,0.6245930267102793,4.680830435319379,4.0562374086091,full,0.6245930267102793
435,131,10.109892255477323,63.58378010749817,13.008905206927816,63.1027631855011,17.032321988171294,22.485235576629638,2.8990129514504925,6.9224297326939705,4.023416781243478,full,2.8990129514504925
436,131,12.10313249544333,66.96819608211517,13.081607309006552,63.031242275238036,13.539016825552205,21.286292295455933,0.9784748135632224,1.435884330108875,0.45740951654565265,full,0.9784748135632224
437,144,14.525079064899021,70.26645896911621,14.596132304933336,63.566088814735416,14.321426934666103,21.79893746852875,0.07105324003431512,-0.20365213023291773,-0.27470537026723285,inv_no_env,0.20365213023291773
