sample_index,base_mae,full_mae,delta_base_minus_full,base_mae_masked,full_mae_masked,delta_masked_base_minus_full,metric_valid_count,env_delta_abs_mean,env_delta_signed_mean,label,label_masked
356,64.8619613647461,64.09307861328125,0.7688827514648438,9.485702102248734,6.65207239099451,2.8336297112542237,148,1.5252434015274048,1.5252434015274048,env_helps,env_helps
357,69.03724670410156,68.91459655761719,0.122650146484375,8.437885982889524,7.483891876650528,0.953994106238996,142,0.6557443737983704,0.6548669338226318,env_helps,env_helps
358,73.17501831054688,73.22882843017578,-0.05381011962890625,5.791759314903846,5.4967566856971155,0.2950026292067305,130,0.2485741674900055,0.2485741674900055,env_hurts,env_helps
359,78.7490005493164,78.82461547851562,-0.07561492919921875,6.012582826220299,5.963639692826704,0.04894313339359524,121,0.11312185972929001,0.10522773116827011,env_hurts,env_helps
360,84.21800994873047,84.25627136230469,-0.03826141357421875,5.59425324084712,5.59425324084712,0.0,102,0.03826221823692322,0.03826221823692322,env_hurts,env_neutral
361,89.44914245605469,89.44914245605469,0.0,5.190475788522274,5.190475788522274,0.0,94,0.0,0.0,env_neutral,env_neutral
362,92.38026428222656,92.38026428222656,0.0,5.6066779242621525,5.6066779242621525,0.0,90,0.0,0.0,env_neutral,env_neutral
363,93.07865142822266,93.07865142822266,0.0,5.655911959134615,5.655911959134615,0.0,78,0.0,0.0,env_neutral,env_neutral
364,89.46414184570312,89.46414184570312,0.0,5.031985134548611,5.031985134548611,0.0,90,0.0,0.0,env_neutral,env_neutral
365,88.01425170898438,87.62870788574219,0.3855438232421875,11.370660400390625,9.72632080078125,1.6443395996093741,100,0.4444239139556885,0.43905773758888245,env_helps,env_helps
366,88.68226623535156,86.6010971069336,2.0811691284179688,18.836528457213785,10.73725449036215,8.099273966851635,107,2.5198867321014404,2.337710380554199,env_helps,env_helps
367,92.7173843383789,85.47418975830078,7.243194580078125,38.36216842296512,13.45984738372093,24.90232103924419,129,9.478236198425293,9.428177833557129,env_helps,env_helps
368,89.66771697998047,81.38096618652344,8.286750793457031,43.11582392939815,12.573417607060184,30.54240632233796,135,14.23404312133789,14.189562797546387,env_helps,env_helps
369,84.86903381347656,77.51515197753906,7.3538818359375,49.48198939732143,13.498597935267858,35.98339146205357,140,21.383073806762695,21.382822036743164,env_helps,env_helps
370,79.96688842773438,72.31365203857422,7.653236389160156,53.22466909285072,15.427769503147482,37.79689958970324,139,22.077878952026367,22.053600311279297,env_helps,env_helps
371,76.82301330566406,70.50128173828125,6.3217315673828125,54.6663028492647,21.512454762178308,33.153848087086395,136,22.184240341186523,22.18414878845215,env_helps,env_helps
372,73.65409851074219,67.6534194946289,6.000679016113281,54.564761117788464,25.073629056490386,29.491132061298078,130,19.265579223632812,19.247072219848633,env_helps,env_helps
373,67.95625305175781,62.193992614746094,5.762260437011719,46.06458358182252,19.111402671755727,26.95318091006679,131,17.476194381713867,17.473655700683594,env_helps,env_helps
374,63.706417083740234,56.87071228027344,6.835704803466797,40.63163511214718,13.844112273185484,26.787522838961696,124,12.136574745178223,12.136574745178223,env_helps,env_helps
375,63.271522521972656,55.782833099365234,7.488689422607422,39.69110607710041,10.72318055199795,28.96792552510246,122,11.445121765136719,11.445121765136719,env_helps,env_helps
376,62.90937805175781,56.371463775634766,6.537914276123047,35.72459746570122,10.789390998158028,24.935206467543196,123,9.944007873535156,9.944007873535156,env_helps,env_helps
377,66.27344512939453,58.740020751953125,7.533424377441406,41.0107421875,10.636568805364174,30.374173382135826,127,12.746733665466309,12.746733665466309,env_helps,env_helps
378,67.6166000366211,60.28719711303711,7.329402923583984,42.34101867675781,13.40163803100586,28.939380645751953,128,12.519030570983887,12.519030570983887,env_helps,env_helps
379,66.185546875,59.47243118286133,6.713115692138672,37.75985367571721,12.196990466508709,25.5628632092085,122,9.7417631149292,9.7417631149292,env_helps,env_helps
380,67.60985565185547,60.6447868347168,6.965068817138672,40.48073869410569,15.893582475863822,24.587156218241866,123,8.872878074645996,8.872878074645996,env_helps,env_helps
381,69.76769256591797,61.924251556396484,7.843441009521484,40.938822279881386,13.998783751995894,26.94003852788549,137,11.264121055603027,11.264121055603027,env_helps,env_helps
382,69.46067810058594,62.27845764160156,7.182220458984375,36.45115468199824,11.56083915602993,24.89031552596831,142,12.088772773742676,12.088772773742676,env_helps,env_helps
383,69.57551574707031,62.97321319580078,6.602302551269531,36.957205890739054,11.54459397810219,25.412611912636862,137,13.427711486816406,13.427711486816406,env_helps,env_helps
384,69.34766387939453,63.16603469848633,6.181629180908203,37.15098783052885,11.686305588942307,25.46468224158654,130,12.650012969970703,12.650012969970703,env_helps,env_helps
385,66.8768539428711,61.544036865234375,5.332817077636719,29.2219970703125,9.603844275841347,19.618152794471154,130,9.886406898498535,9.886406898498535,env_helps,env_helps
386,65.9781265258789,61.82575225830078,4.152374267578125,27.17966584236391,11.88876441217238,15.29090143019153,124,7.879340648651123,7.879340648651123,env_helps,env_helps
387,66.18159484863281,62.11335372924805,4.068241119384766,25.31193733215332,10.465858459472656,14.846078872680664,128,7.2474045753479,7.2474045753479,env_helps,env_helps
388,70.96540069580078,65.2839584350586,5.6814422607421875,36.93011765252976,11.11456783234127,25.815549820188487,126,12.450157165527344,12.450157165527344,env_helps,env_helps
389,75.4883804321289,68.25733947753906,7.231040954589844,44.17607783564815,11.126375325520833,33.04970251012732,135,17.174589157104492,17.173038482666016,env_helps,env_helps
390,77.03047943115234,70.82455444335938,6.205924987792969,45.079260932074654,14.003053453233507,31.076207478841148,144,21.0640811920166,21.058521270751953,env_helps,env_helps
391,78.37651062011719,69.8189926147461,8.557518005371094,53.14978724888393,15.517075892857143,37.63271135602679,140,21.694896697998047,21.694896697998047,env_helps,env_helps
392,77.17204284667969,66.19673156738281,10.975311279296875,51.260091145833336,13.504964192708334,37.755126953125,150,20.406967163085938,20.406967163085938,env_helps,env_helps
393,75.45710754394531,63.72928237915039,11.727825164794922,50.83535726968344,13.804620916193182,37.03073635349026,154,19.908493041992188,19.908493041992188,env_helps,env_helps
394,72.9417495727539,61.21044921875,11.731300354003906,48.670080488654456,13.368142291998408,35.301938196656046,157,19.1273250579834,19.1273250579834,env_helps,env_helps
395,70.12718963623047,58.990665435791016,11.136524200439453,44.20824599847561,13.015458269817072,31.192787728658537,164,17.871763229370117,17.871763229370117,env_helps,env_helps
396,68.86258697509766,56.694366455078125,12.168220520019531,43.5835455031622,11.224185035342263,32.35936046781994,168,17.497604370117188,17.497604370117188,env_helps,env_helps
397,67.53016662597656,57.461151123046875,10.069015502929688,43.16615175189394,16.31380948153409,26.852342270359852,165,16.795982360839844,16.795982360839844,env_helps,env_helps
398,65.94190216064453,55.82999038696289,10.11191177368164,38.570196242559526,12.98876953125,25.581426711309526,168,15.591350555419922,15.584074974060059,env_helps,env_helps
399,66.85488891601562,55.65373229980469,11.201156616210938,38.13648596475291,11.175034633902616,26.96145133085029,172,14.598341941833496,14.550561904907227,env_helps,env_helps
400,66.68002319335938,55.9505500793457,10.729473114013672,36.307639898255815,10.743786479151526,25.56385341910429,172,12.551451683044434,12.517925262451172,env_helps,env_helps
401,65.33050537109375,57.22928237915039,8.10122299194336,30.956809559087645,11.623133867636493,19.333675691451152,174,10.068037986755371,10.007098197937012,env_helps,env_helps
402,63.81898498535156,57.709869384765625,6.1091156005859375,24.344002559267242,9.554859380612427,14.789143178654815,174,7.677089214324951,7.6563849449157715,env_helps,env_helps
403,64.11203002929688,59.72072219848633,4.391307830810547,20.589131918298193,9.195257347750376,11.393874570547817,166,5.321615219116211,5.310604095458984,env_helps,env_helps
404,65.2590103149414,62.51752853393555,2.7414817810058594,16.46255007215366,8.677336285828025,7.785213786325636,157,3.489790678024292,3.481858253479004,env_helps,env_helps
405,67.7586898803711,66.30852508544922,1.450164794921875,13.780952504139073,9.200516252328228,4.580436251810845,151,2.128060817718506,2.125244140625,env_helps,env_helps
406,71.18356323242188,70.3882064819336,0.7953567504882812,11.81717739762931,8.788405004040948,3.028772393588362,145,1.4267596006393433,1.4133819341659546,env_helps,env_helps
407,74.45184326171875,74.1075210571289,0.34432220458984375,7.693652153015137,5.670708656311035,2.0229434967041016,128,1.0602729320526123,1.0366145372390747,env_helps,env_helps
408,79.29478454589844,79.28839874267578,0.00638580322265625,7.2574814453125,6.4753583984375,0.7821230468750002,125,0.5128764510154724,0.5090509653091431,env_helps,env_helps
409,84.38076782226562,84.4434585571289,-0.06269073486328125,6.847679008871822,6.5336448540121825,0.31403415485963926,118,0.24796214699745178,0.24796214699745178,env_hurts,env_helps
410,87.75000762939453,87.75000762939453,0.0,6.472165425618489,6.472165425618489,0.0,120,0.0,0.0,env_neutral,env_neutral
411,88.17972564697266,88.17972564697266,0.0,5.893185455020111,5.893185455020111,0.0,101,0.0,0.0,env_neutral,env_neutral
412,85.8872299194336,85.8872299194336,0.0,6.753756493637242,6.753756493637242,0.0,97,0.0,0.0,env_neutral,env_neutral
413,85.18185424804688,84.9767837524414,0.20507049560546875,13.032724056603774,12.253326991818986,0.7793970647847885,106,0.230966717004776,0.2080104798078537,env_helps,env_helps
414,85.627197265625,83.62811279296875,1.99908447265625,16.63131308766593,9.285631568030974,7.345681519634956,113,2.3729805946350098,2.146195888519287,env_helps,env_helps
415,91.16356658935547,84.62527465820312,6.538291931152344,36.48062375992063,12.984169611855158,23.496454148065474,126,9.272793769836426,9.236230850219727,env_helps,env_helps
416,89.02616119384766,81.43954467773438,7.586616516113281,38.57854653776978,11.183857211106115,27.394689326663666,139,13.423547744750977,13.330187797546387,env_helps,env_helps
417,85.43232727050781,79.02826690673828,6.404060363769531,46.103830756870565,11.55286250554078,34.550968251329785,141,21.518051147460938,21.518051147460938,env_helps,env_helps
418,80.02670288085938,74.88687133789062,5.13983154296875,46.08826104525862,14.112521888469828,31.97573915678879,145,23.305191040039062,23.275781631469727,env_helps,env_helps
419,76.52909851074219,71.638427734375,4.8906707763671875,47.2187811668883,18.55513249390514,28.663648672983157,141,22.278554916381836,22.278554916381836,env_helps,env_helps
420,73.7948226928711,66.9144287109375,6.880393981933594,45.19931640625,16.619501604352678,28.57981480189732,140,17.786170959472656,17.786170959472656,env_helps,env_helps
421,68.74574279785156,61.491180419921875,7.2545623779296875,42.1689453125,12.610674309008049,29.558271003491953,132,15.213698387145996,15.213698387145996,env_helps,env_helps
422,64.37863159179688,58.274478912353516,6.104152679443359,36.464434344951925,12.319771634615385,24.14466271033654,130,11.13937759399414,11.13937759399414,env_helps,env_helps
423,64.02884674072266,57.86320495605469,6.165641784667969,36.16108739098837,11.768540493277616,24.392546897710755,129,11.024225234985352,11.024225234985352,env_helps,env_helps
424,63.98552703857422,58.09507751464844,5.890449523925781,35.33803013392857,12.639527335999505,22.698502797929066,126,9.400571823120117,9.400571823120117,env_helps,env_helps
425,66.67658233642578,60.018550872802734,6.658031463623047,39.748681640625,11.529810509314904,28.218871131310095,130,12.6683988571167,12.6683988571167,env_helps,env_helps
426,66.86408233642578,60.253448486328125,6.610633850097656,38.42166738435039,10.702290692667322,27.71937669168307,127,12.131444931030273,12.131444931030273,env_helps,env_helps
427,66.18048858642578,60.246253967285156,5.934234619140625,35.23035455519153,11.619678128150202,23.61067642704133,124,10.098455429077148,10.098455429077148,env_helps,env_helps
428,66.5372085571289,60.438533782958984,6.098674774169922,32.86998948317308,11.367416616586539,21.50257286658654,130,9.6347017288208,9.6347017288208,env_helps,env_helps
429,68.82928466796875,61.664588928222656,7.164695739746094,35.99299279967351,10.382377966126398,25.61061483354711,134,11.333525657653809,11.332262992858887,env_helps,env_helps
430,69.94570922851562,63.433250427246094,6.512458801269531,36.19566695601852,10.986436631944445,25.209230324074078,135,12.417428970336914,12.417428970336914,env_helps,env_helps
431,70.87203216552734,65.63694763183594,5.235084533691406,35.68086983816964,13.28365478515625,22.39721505301339,140,13.740839004516602,13.740839004516602,env_helps,env_helps
432,69.97840118408203,64.68148040771484,5.2969207763671875,34.476323866306394,12.193812779017858,22.282511087288537,133,11.675658226013184,11.675658226013184,env_helps,env_helps
433,67.3622055053711,63.60481262207031,3.7573928833007812,26.46388396052004,11.13720144024332,15.32668252027672,131,9.313140869140625,9.313140869140625,env_helps,env_helps
434,67.29104614257812,63.30515670776367,3.985889434814453,25.495115337949812,11.57989501953125,13.915220318418562,132,7.354644775390625,7.354644775390625,env_helps,env_helps
435,67.28166198730469,63.583778381347656,3.6978836059570312,24.035586757514313,10.109892168117844,13.92569458939647,131,7.411174297332764,7.411174297332764,env_helps,env_helps
436,71.86213684082031,66.96820068359375,4.8939361572265625,35.96147423664122,12.103132641042462,23.85834159559876,131,13.331408500671387,13.331408500671387,env_helps,env_helps
437,76.73084259033203,70.2664566040039,6.464385986328125,43.356604682074654,14.525078667534721,28.831526014539932,144,17.148447036743164,17.147924423217773,env_helps,env_helps
438,78.22032928466797,70.66389465332031,7.556434631347656,45.14146158854167,13.46909423828125,31.672367350260416,150,19.816452026367188,19.809221267700195,env_helps,env_helps
439,77.76696014404297,71.63577270507812,6.131187438964844,45.261591923701296,18.31824523133117,26.943346692370127,154,21.280719757080078,21.280719757080078,env_helps,env_helps
440,79.77720642089844,69.53746032714844,10.23974609375,52.437994462025316,18.15672128411788,34.28127317790744,158,20.78424072265625,20.78424072265625,env_helps,env_helps
441,78.67843627929688,67.5274429321289,11.150993347167969,52.445581493263475,16.550921594311376,35.8946598989521,167,22.499998092651367,22.499998092651367,env_helps,env_helps
442,73.59697723388672,64.75201416015625,8.844963073730469,45.53539894600592,14.496830505732248,31.03856844027367,169,22.428022384643555,22.428022384643555,env_helps,env_helps
443,70.38668060302734,60.289939880371094,10.09674072265625,42.27669458995665,12.38859566925578,29.88809892070087,173,19.4503116607666,19.4503116607666,env_helps,env_helps
444,68.23440551757812,58.3159294128418,9.918476104736328,40.33171414780891,12.375448994252874,27.956265153556036,174,18.729917526245117,18.729917526245117,env_helps,env_helps
445,68.8202896118164,57.667518615722656,11.15277099609375,44.5916122808689,12.146089135146722,32.44552314572218,164,18.25658416748047,18.25658416748047,env_helps,env_helps
446,69.95069122314453,57.342498779296875,12.608192443847656,45.04529790768678,11.729474648661997,33.31582325902478,174,18.102291107177734,18.102291107177734,env_helps,env_helps
447,69.50182342529297,57.9155158996582,11.586307525634766,41.17983610733695,12.779560918393342,28.40027518894361,184,17.24651527404785,17.24651527404785,env_helps,env_helps
448,70.06763458251953,58.881591796875,11.186042785644531,39.96716631531085,13.79986023272156,26.16730608258929,189,16.374561309814453,16.340797424316406,env_helps,env_helps
449,70.56761932373047,59.82425308227539,10.743366241455078,38.74929645497312,13.697780157930108,25.051516297043012,186,15.826116561889648,15.753043174743652,env_helps,env_helps
450,70.90465545654297,60.54987335205078,10.354782104492188,33.93158113895939,11.70437792473033,22.227203214229057,197,13.867895126342773,13.802267074584961,env_helps,env_helps
451,71.97008514404297,62.337013244628906,9.633071899414062,34.136248363874344,13.170955957542539,20.965292406331805,191,11.860678672790527,11.803624153137207,env_helps,env_helps
452,71.75386810302734,62.79450225830078,8.959365844726562,31.252464906417114,11.526113907921124,19.726350998495988,187,10.14267349243164,10.052392959594727,env_helps,env_helps
453,71.72427368164062,63.767765045166016,7.956508636474609,28.588845841871585,10.672607421875,17.916238419996585,183,9.155253410339355,9.071966171264648,env_helps,env_helps
454,72.60275268554688,65.44660949707031,7.1561431884765625,27.4775390625,11.122663129100484,16.354875933399516,181,8.29741096496582,8.138717651367188,env_helps,env_helps
455,72.5794448852539,66.15435791015625,6.425086975097656,26.284045991443453,10.440335228329612,15.84371076311384,168,7.370781898498535,7.270151138305664,env_helps,env_helps
456,72.13218688964844,66.88349914550781,5.248687744140625,22.151864681603772,8.31901962952044,13.832845052083332,159,6.123641490936279,6.001413345336914,env_helps,env_helps
457,72.99383544921875,68.84940338134766,4.144432067871094,19.52685089111328,8.528624725341796,10.998226165771484,160,4.887927532196045,4.755153656005859,env_helps,env_helps
458,73.50985717773438,70.65515899658203,2.8546981811523438,18.463699820656448,10.622018106328616,7.841681714327832,159,3.6630067825317383,3.475938081741333,env_helps,env_helps
459,68.99862670898438,68.45252990722656,0.5460968017578125,7.571670856881649,5.989234004460328,1.5824368524213215,141,0.6690575480461121,0.6312455534934998,env_helps,env_helps
460,68.71124267578125,68.71124267578125,0.0,6.794137064615885,6.794137064615885,0.0,120,0.0,0.0,env_neutral,env_neutral
461,69.12476348876953,69.12476348876953,0.0,5.978800110897775,5.978800110897775,0.0,118,0.0,0.0,env_neutral,env_neutral
462,71.46419525146484,71.46419525146484,0.0,5.7344829852764425,5.7344829852764425,0.0,117,0.0,0.0,env_neutral,env_neutral
463,75.13072967529297,75.13072967529297,0.0,7.832980685763889,7.832980685763889,0.0,126,0.0,0.0,env_neutral,env_neutral
464,79.22688293457031,79.20184326171875,0.0250396728515625,8.296651726095085,8.211055396968483,0.0855963291266022,117,0.04142703860998154,0.028969192877411842,env_helps,env_helps
465,82.52044677734375,82.38434600830078,0.13610076904296875,14.052784989519816,13.610166968368903,0.4426180211509134,123,0.17670442163944244,0.14055484533309937,env_helps,env_helps
466,83.43937683105469,82.12847900390625,1.3108978271484375,15.78549312621124,11.40499144561531,4.380501680595929,129,1.8699791431427002,1.4521489143371582,env_helps,env_helps
467,85.48155975341797,81.70763397216797,3.77392578125,23.905308820199274,11.287967405457428,12.617341414741846,138,5.226652145385742,5.1868486404418945,env_helps,env_helps
468,83.8268051147461,79.72808837890625,4.098716735839844,24.271467060062058,10.300918038009751,13.970549022052307,141,6.784129619598389,6.772742748260498,env_helps,env_helps
469,85.25501251220703,79.12889862060547,6.1261138916015625,33.97860926797945,11.992810393032963,21.98579887494649,146,11.093280792236328,11.0408296585083,env_helps,env_helps
470,80.8276138305664,75.4936752319336,5.3339385986328125,31.536511828015733,10.800352723448427,20.736159104567307,143,10.50783920288086,10.50046157836914,env_helps,env_helps
471,80.75433349609375,73.58442687988281,7.1699066162109375,38.591315827546296,11.204889142071758,27.38642668547454,135,12.598708152770996,12.450350761413574,env_helps,env_helps
472,79.86719512939453,73.69795989990234,6.1692352294921875,37.34879442671655,12.369577327244718,24.979217099471832,142,13.777710914611816,13.766818046569824,env_helps,env_helps
473,80.77315521240234,74.02264404296875,6.750511169433594,42.94050082781457,12.522795620343542,30.417705207471023,151,18.6851863861084,18.683923721313477,env_helps,env_helps
474,77.90435028076172,71.92250061035156,5.981849670410156,41.627312737542226,14.004567739125845,27.62274499841638,148,17.639530181884766,17.636587142944336,env_helps,env_helps
475,74.60726928710938,66.82192993164062,7.78533935546875,42.90539718000856,11.822374317744007,31.083022862264556,146,17.25652313232422,17.25652313232422,env_helps,env_helps
476,72.12872314453125,65.19305419921875,6.9356689453125,40.119182942708335,11.828253580729166,28.290929361979167,150,17.0974178314209,17.0974178314209,env_helps,env_helps
477,71.8558578491211,64.7092514038086,7.1466064453125,42.07138737416108,14.048166159815436,28.02322121434564,149,15.98525619506836,15.98525619506836,env_helps,env_helps
478,70.2783432006836,62.791908264160156,7.4864349365234375,38.72040819001678,12.250969189125419,26.469439000891356,149,13.968317985534668,13.962964057922363,env_helps,env_helps
479,69.31871795654297,62.34228515625,6.976432800292969,36.94830862032313,11.697260642538266,25.251047977784864,147,14.680646896362305,14.680646896362305,env_helps,env_helps
480,68.81526947021484,61.31447219848633,7.500797271728516,38.18419795413669,10.487580443457734,27.69661751067896,139,13.769477844238281,13.769477844238281,env_helps,env_helps
481,69.36262512207031,61.17048645019531,8.192138671875,37.23523686556208,10.192866178166947,27.042370687395135,149,13.816498756408691,13.816498756408691,env_helps,env_helps
482,67.95362854003906,61.286827087402344,6.666801452636719,32.84258208403716,10.525616620038006,22.316965463999153,148,12.353867530822754,12.353867530822754,env_helps,env_helps
483,67.18323516845703,61.685447692871094,5.4977874755859375,29.16279296875,9.337229761584052,19.82556320716595,145,11.276808738708496,11.276808738708496,env_helps,env_helps
484,70.36217498779297,64.26911926269531,6.093055725097656,33.6880525287829,11.255692331414474,22.432360197368425,152,12.959519386291504,12.959519386291504,env_helps,env_helps
485,73.80683898925781,66.69310760498047,7.113731384277344,39.767750275440704,12.25909658578726,27.508653689653443,156,16.928752899169922,16.928752899169922,env_helps,env_helps
486,76.83915710449219,68.51225280761719,8.326904296875,46.915598422666136,14.943405730814874,31.972192691851262,158,19.850351333618164,19.836332321166992,env_helps,env_helps
487,77.78044891357422,68.2328872680664,9.547561645507812,49.971490293560606,14.136015920928031,35.835474372632575,165,22.800247192382812,22.800247192382812,env_helps,env_helps
488,77.54899597167969,68.33738708496094,9.21160888671875,51.68422194809941,17.666603846856724,34.01761810124269,171,23.60253143310547,23.60253143310547,env_helps,env_helps
489,75.60148620605469,65.35069274902344,10.25079345703125,52.8358257247741,18.241196230233435,34.59462949454066,166,21.677457809448242,21.677457809448242,env_helps,env_helps
490,69.40557861328125,60.1429557800293,9.262622833251953,40.900867349297336,13.08588115985577,27.814986189441566,169,18.007335662841797,18.007335662841797,env_helps,env_helps
491,67.3836441040039,57.935115814208984,9.448528289794922,39.86950165719697,13.806616950757576,26.062884706439394,165,14.757408142089844,14.757408142089844,env_helps,env_helps
492,67.51383209228516,57.694061279296875,9.819770812988281,41.89016053734756,14.62087938262195,27.26928115472561,164,14.262565612792969,14.262565612792969,env_helps,env_helps
493,67.11730194091797,56.55604934692383,10.56125259399414,40.522469605214496,11.779088849852071,28.743380755362423,169,15.846540451049805,15.846540451049805,env_helps,env_helps
494,68.80570220947266,56.8170280456543,11.98867416381836,43.48367256030702,10.757722553453947,32.725950006853076,171,17.402118682861328,17.399272918701172,env_helps,env_helps
495,71.12362670898438,58.260807037353516,12.86281967163086,45.71801483497191,12.505417727352528,33.21259710761938,178,17.97724723815918,17.97724723815918,env_helps,env_helps
496,70.60420227050781,59.55739212036133,11.046810150146484,42.12897990136173,13.658312238128492,28.47066766323324,179,17.879430770874023,17.879430770874023,env_helps,env_helps
497,71.60066223144531,59.33065414428711,12.270008087158203,40.90053607047872,12.396777863198139,28.503758207280583,188,17.460193634033203,17.44189453125,env_helps,env_helps
498,70.98797607421875,59.48733901977539,11.50063705444336,38.0663551210733,11.917414001145287,26.14894111992801,191,17.168975830078125,17.13771629333496,env_helps,env_helps
499,70.76531219482422,59.94841003417969,10.816902160644531,36.172222001903556,13.273913388324873,22.898308613578685,197,14.558131217956543,14.479509353637695,env_helps,env_helps
500,69.94403076171875,58.94218444824219,11.001846313476562,36.18085366107048,12.369023749168884,23.811829911901597,188,12.963820457458496,12.863717079162598,env_helps,env_helps
501,69.02584838867188,58.56707000732422,10.458778381347656,34.53649035177595,11.40450499487705,23.131985356898902,183,11.963766098022461,11.869319915771484,env_helps,env_helps
502,69.31280517578125,59.461360931396484,9.851444244384766,32.75534206081081,11.177948163006757,21.577393897804054,185,11.029973983764648,11.005914688110352,env_helps,env_helps
503,68.93208312988281,59.70199203491211,9.230091094970703,31.3816796875,9.998355189732143,21.38332449776786,175,10.010051727294922,10.001543998718262,env_helps,env_helps
504,67.35153198242188,60.42890548706055,6.922626495361328,26.09413324400436,9.559455339298692,16.534677904705667,172,8.326123237609863,8.321999549865723,env_helps,env_helps
505,67.38156127929688,61.31013488769531,6.0714263916015625,23.41470814900226,8.434646790286145,14.980061358716114,166,6.494903564453125,6.494903564453125,env_helps,env_helps
506,67.9019546508789,63.80373001098633,4.098224639892578,19.99491756663603,10.05528995289522,9.939627613740809,170,4.6198039054870605,4.6043500900268555,env_helps,env_helps
507,65.33378601074219,64.4564437866211,0.8773422241210938,9.21515362079327,6.968192076071714,2.2469615447215556,156,1.0248744487762451,1.0228228569030762,env_helps,env_helps
508,66.591064453125,66.59573364257812,-0.004669189453125,8.040430925894475,8.053975423177084,-0.013544497282609314,138,0.0046728323213756084,0.0046728323213756084,env_hurts,env_hurts
509,68.33746337890625,68.33746337890625,0.0,5.892142159598214,5.892142159598214,0.0,126,0.0,0.0,env_neutral,env_neutral
510,72.29525756835938,72.29525756835938,0.0,5.850327997622283,5.850327997622283,0.0,115,0.0,0.0,env_neutral,env_neutral
511,77.54618835449219,77.54618835449219,0.0,6.713471228335084,6.713471228335084,0.0,119,0.0,0.0,env_neutral,env_neutral
512,82.37106323242188,82.37106323242188,0.0,5.781229474903208,5.781229474903208,0.0,113,0.0,0.0,env_neutral,env_neutral
513,86.278076171875,86.24784088134766,0.03023529052734375,8.97292640560963,8.87379930840164,0.09912709720799029,122,0.05620086193084717,0.030233178287744522,env_helps,env_helps
514,88.7861557006836,88.48572540283203,0.3004302978515625,12.775500688396516,11.760226890689037,1.0152737977074793,122,0.5451484322547913,0.38195982575416565,env_helps,env_helps
515,89.95770263671875,87.80302429199219,2.1546783447265625,20.335362160852714,13.221350381540697,7.114011779312017,129,2.5695788860321045,2.5165233612060547,env_helps,env_helps
516,87.07673645019531,84.79708099365234,2.2796554565429688,19.134559461805555,12.042078993055556,7.092480468749999,135,3.1145997047424316,3.0755956172943115,env_helps,env_helps
517,86.63265991210938,81.827880859375,4.804779052734375,26.525299072265625,11.752758449978298,14.772540622287327,144,6.35867166519165,6.35867166519165,env_helps,env_helps
518,82.57064819335938,78.06372833251953,4.506919860839844,24.42516830119681,9.395469719636525,15.029698581560284,141,7.038785457611084,7.038785457611084,env_helps,env_helps
519,83.31539154052734,77.3580551147461,5.95733642578125,33.74384092133621,10.002559267241379,23.741281654094827,145,13.211112022399902,13.204010963439941,env_helps,env_helps
520,79.7802963256836,74.7038345336914,5.0764617919921875,32.43745185959507,12.1869902274978,20.25046163209727,142,11.843536376953125,11.843536376953125,env_helps,env_helps
521,79.58418273925781,72.8011245727539,6.783058166503906,38.5863136085304,12.171968202333193,26.41434540619721,148,14.495141983032227,14.490283012390137,env_helps,env_helps
522,76.83091735839844,70.58338928222656,6.247528076171875,36.78916081166108,11.80771386063339,24.981446951027685,149,14.710424423217773,14.702204704284668,env_helps,env_helps
523,76.43478393554688,69.11254119873047,7.322242736816406,41.62271035684122,11.66297788877745,29.95973246806377,148,17.4749755859375,17.4749755859375,env_helps,env_helps
524,76.36358642578125,68.32474517822266,8.038841247558594,45.14788367764262,13.482087615352349,31.66579606229027,149,17.09380340576172,17.09380340576172,env_helps,env_helps
525,72.90589904785156,66.3492431640625,6.5566558837890625,39.562847860498366,13.601766748366012,25.961081112132355,153,16.341938018798828,16.341938018798828,env_helps,env_helps
526,70.06777954101562,65.44084167480469,4.6269378662109375,33.956559354026844,15.590861275692115,18.36569807833473,149,13.434028625488281,13.415245056152344,env_helps,env_helps
527,68.33074951171875,64.82011413574219,3.5106353759765625,30.539467740221088,17.817293128188776,12.722174612032312,147,10.753073692321777,10.751874923706055,env_helps,env_helps
528,65.80872344970703,63.78111267089844,2.0276107788085938,23.78084365635702,16.579098218107877,7.201745438249144,146,7.677189826965332,7.673182964324951,env_helps,env_helps
529,64.70663452148438,63.03285217285156,1.6737823486328125,20.876277842420212,14.928449481937056,5.947828360483156,141,6.449031829833984,6.449031829833984,env_helps,env_helps
530,64.37969970703125,64.57881164550781,-0.1991119384765625,17.699302936422413,16.979300242456898,0.7200026939655153,145,6.113246917724609,6.113246917724609,env_hurts,env_helps
531,65.04907989501953,64.7550277709961,0.2940521240234375,17.101767435561133,14.5992431640625,2.5025242714986327,137,6.541265487670898,6.540765762329102,env_helps,env_helps
532,67.61969757080078,63.805320739746094,3.8143768310546875,21.355155613111414,9.140501160552537,12.214654452558877,138,6.112860202789307,6.1073222160339355,env_helps,env_helps
533,69.26420593261719,65.41360473632812,3.8506011962890625,22.36722586495536,9.819399588448661,12.547826276506697,140,7.162265777587891,7.1068434715271,env_helps,env_helps
534,71.94353485107422,67.29025268554688,4.653282165527344,25.209886067708332,11.9848828125,13.225003255208332,150,6.899771213531494,6.812872409820557,env_helps,env_helps
