sample_index,full_mae_seed2024,inv_mae_seed2024,delta_seed2024,full_mae_seed2025,inv_mae_seed2025,delta_seed2025,full_mae_seed2026,inv_mae_seed2026,delta_seed2026,mean_full_mae,mean_inv_mae,mean_delta,full_win_count,inv_win_count,consistency_label
236,43.19182205200195,39.85321044921875,-3.338611602783203,56.089149475097656,56.39399337768555,0.3048439025878906,53.722801208496094,52.80930709838867,-0.9134941101074219,51.0012575785319,49.68550364176432,-1.3157539367675781,1,2,Mixed
237,42.3762321472168,39.4058723449707,-2.9703598022460938,54.66139221191406,54.979373931884766,0.3179817199707031,52.833003997802734,52.01804733276367,-0.8149566650390625,49.95687611897787,48.80109786987305,-1.1557782491048176,1,2,Mixed
238,42.540340423583984,39.591339111328125,-2.9490013122558594,53.927574157714844,54.07681655883789,0.14924240112304688,52.78651809692383,51.83194351196289,-0.9545745849609375,49.751477559407554,48.50003306070963,-1.2514444986979167,1,2,Mixed
239,42.64595031738281,38.97787094116211,-3.668079376220703,51.79554748535156,51.916473388671875,0.1209259033203125,51.59376907348633,50.45539855957031,-1.1383705139160156,48.67842229207357,47.116580963134766,-1.561841328938802,1,2,Mixed
240,43.858848571777344,40.212440490722656,-3.6464080810546875,52.610721588134766,52.698524475097656,0.08780288696289062,52.6798095703125,51.18641662597656,-1.4933929443359375,49.71645991007487,48.03246053059896,-1.6839993794759114,1,2,Mixed
241,43.420169830322266,39.77208709716797,-3.648082733154297,53.17784118652344,53.396488189697266,0.21864700317382812,52.087013244628906,50.90883255004883,-1.1781806945800781,49.56167475382487,48.02580261230469,-1.5358721415201824,1,2,Mixed
242,42.438392639160156,38.59563446044922,-3.8427581787109375,53.67045974731445,53.650245666503906,-0.020214080810546875,51.8683967590332,50.62998962402344,-1.2384071350097656,49.32574971516927,47.62528991699219,-1.7004597981770833,0,3,InvOnly consistently better
243,43.181922912597656,38.94560241699219,-4.236320495605469,54.664329528808594,54.674503326416016,0.010173797607421875,52.55646514892578,51.45335006713867,-1.1031150817871094,50.134239196777344,48.357818603515625,-1.7764205932617188,1,2,Mixed
244,43.746665954589844,38.36067199707031,-5.385993957519531,52.154541015625,52.20515441894531,0.0506134033203125,51.818572998046875,50.295806884765625,-1.52276611328125,49.23992665608724,46.953877766927086,-2.2860488891601562,1,2,Mixed
245,49.118839263916016,43.365962982177734,-5.752876281738281,53.274471282958984,53.11680603027344,-0.15766525268554688,55.183040618896484,53.20460891723633,-1.9784317016601562,52.52545038859049,49.895792643229164,-2.629657745361328,0,3,InvOnly consistently better
246,53.80589294433594,47.81782150268555,-5.988071441650391,55.789764404296875,55.25153350830078,-0.5382308959960938,58.88968276977539,57.06914138793945,-1.8205413818359375,56.1617800394694,53.37949879964193,-2.782281239827474,0,3,InvOnly consistently better
247,57.94075012207031,52.204620361328125,-5.7361297607421875,59.346473693847656,58.747894287109375,-0.5985794067382812,63.1906852722168,61.07829284667969,-2.1123924255371094,60.15930302937826,57.3436024983724,-2.8157005310058594,0,3,InvOnly consistently better
248,58.74104309082031,53.2318000793457,-5.509243011474609,60.05491638183594,59.65733337402344,-0.3975830078125,64.43054962158203,62.190582275390625,-2.2399673461914062,61.07550303141276,58.35990524291992,-2.7155977884928384,0,3,InvOnly consistently better
249,56.7686767578125,51.658447265625,-5.1102294921875,59.1082649230957,58.643836975097656,-0.4644279479980469,64.26824188232422,61.695518493652344,-2.572723388671875,60.048394521077476,57.332600911458336,-2.7157936096191406,0,3,InvOnly consistently better
250,54.345218658447266,50.053985595703125,-4.291233062744141,58.894081115722656,58.289676666259766,-0.6044044494628906,63.68783187866211,60.895809173583984,-2.792022705078125,58.97571055094401,56.41315714518229,-2.5625534057617188,0,3,InvOnly consistently better
251,51.709598541259766,47.92771911621094,-3.781879425048828,57.30302810668945,56.797569274902344,-0.5054588317871094,62.833709716796875,60.27568054199219,-2.5580291748046875,57.28211212158203,55.00032297770182,-2.2817891438802085,0,3,InvOnly consistently better
252,49.55009841918945,47.15616226196289,-2.3939361572265625,56.904842376708984,56.32748031616211,-0.577362060546875,62.556575775146484,59.75397491455078,-2.802600860595703,56.337172190348305,54.41253916422526,-1.9246330261230469,0,3,InvOnly consistently better
253,47.267208099365234,45.64683532714844,-1.6203727722167969,55.82503890991211,55.41871643066406,-0.4063224792480469,62.22492218017578,59.20054626464844,-3.0243759155273438,55.10572306315104,53.42203267415365,-1.6836903889973958,0,3,InvOnly consistently better
254,44.446563720703125,44.16748046875,-0.279083251953125,55.26020431518555,55.09013748168945,-0.17006683349609375,60.69906234741211,58.021671295166016,-2.6773910522460938,53.46861012776693,52.426429748535156,-1.0421803792317708,0,3,InvOnly consistently better
255,40.81922149658203,43.262630462646484,2.443408966064453,56.09373474121094,55.970340728759766,-0.12339401245117188,57.01902770996094,54.849124908447266,-2.169902801513672,51.31066131591797,51.36069869995117,0.050037384033203125,1,2,Mixed
256,38.00589370727539,45.05646514892578,7.050571441650391,59.219139099121094,59.350215911865234,0.13107681274414062,55.272071838378906,53.58327102661133,-1.6888008117675781,50.83236821492513,52.663317362467446,1.8309491475423176,2,1,Mixed
257,39.21660614013672,48.85755920410156,9.640953063964844,62.058475494384766,62.36241149902344,0.3039360046386719,55.18317413330078,54.01639175415039,-1.1667823791503906,52.15275192260742,55.07878748575846,2.9260355631510415,2,1,Mixed
258,39.58127975463867,52.117889404296875,12.536609649658203,64.63726806640625,64.86998748779297,0.23271942138671875,56.189697265625,55.13139724731445,-1.0583000183105469,53.469415028889976,57.37309137980143,3.9036763509114585,2,1,Mixed
259,41.18235778808594,55.81386184692383,14.63150405883789,67.11553955078125,67.31768798828125,0.2021484375,58.317752838134766,57.380489349365234,-0.9372634887695312,55.53855005900065,60.1706797281901,4.632129669189453,2,1,Mixed
260,43.483768463134766,58.733482360839844,15.249713897705078,68.5453109741211,68.77635955810547,0.231048583984375,60.441444396972656,59.402469635009766,-1.0389747619628906,57.49017461140951,62.30410385131836,4.8139292399088545,2,1,Mixed
261,45.371517181396484,60.707908630371094,15.33639144897461,68.57244873046875,68.74861145019531,0.1761627197265625,61.07224655151367,60.107940673828125,-0.9643058776855469,58.33873748779297,63.18815358479818,4.849416097005208,2,1,Mixed
262,46.420494079589844,61.329429626464844,14.908935546875,67.75444030761719,67.93997192382812,0.1855316162109375,60.996376037597656,60.12568283081055,-0.8706932067871094,58.39043680826823,63.13169479370117,4.741257985432942,2,1,Mixed
263,45.9470329284668,59.42086410522461,13.473831176757812,66.0402603149414,66.23991394042969,0.19965362548828125,61.006351470947266,60.39480972290039,-0.611541748046875,57.66454823811849,62.0185292561849,4.353981018066406,2,1,Mixed
264,45.11971664428711,56.962989807128906,11.843273162841797,63.7789306640625,64.09956359863281,0.3206329345703125,60.49935531616211,59.933692932128906,-0.5656623840332031,56.46600087483724,60.33208211263021,3.8660812377929688,2,1,Mixed
265,44.49318313598633,55.4899787902832,10.996795654296875,61.31478500366211,61.732154846191406,0.4173698425292969,59.06779479980469,58.430728912353516,-0.6370658874511719,54.958587646484375,58.55095418294271,3.5923665364583335,2,1,Mixed
266,43.44538879394531,53.64737319946289,10.201984405517578,58.55732345581055,58.97422790527344,0.4169044494628906,57.377315521240234,56.72019577026367,-0.6571197509765625,53.12667592366537,56.447265625,3.3205897013346353,2,1,Mixed
267,42.57650375366211,51.94498062133789,9.368476867675781,56.97195816040039,57.54790115356445,0.5759429931640625,57.238094329833984,56.709373474121094,-0.5287208557128906,52.262185414632164,55.40075174967448,3.138566335042318,2,1,Mixed
268,40.05088806152344,48.51829528808594,8.4674072265625,55.35986328125,56.03364181518555,0.6737785339355469,56.63801574707031,56.208309173583984,-0.4297065734863281,50.68292236328125,53.58674875895182,2.9038263956705728,2,1,Mixed
269,36.45879364013672,43.162296295166016,6.703502655029297,52.7162971496582,53.0056266784668,0.28932952880859375,54.081298828125,53.411495208740234,-0.6698036193847656,47.752129872639976,49.859806060791016,2.1076761881510415,2,1,Mixed
270,37.43498992919922,43.24764633178711,5.812656402587891,53.741844177246094,53.6083984375,-0.13344573974609375,54.39501953125,53.06706237792969,-1.3279571533203125,48.5239512125651,49.974369049072266,1.4504178365071614,1,2,Mixed
271,46.98430252075195,52.2287483215332,5.24444580078125,63.1800537109375,62.180992126464844,-0.9990615844726562,60.8635139465332,58.25216293334961,-2.6113510131835938,57.009290059407554,57.553967793782554,0.544677734375,1,2,Mixed
272,54.47638702392578,58.427120208740234,3.950733184814453,70.50006103515625,69.36202239990234,-1.1380386352539062,65.82192993164062,63.31598663330078,-2.5059432983398438,63.59945933024088,63.70170974731445,0.1022504170735677,1,2,Mixed
273,60.26036071777344,60.87885665893555,0.6184959411621094,77.02445220947266,75.82164764404297,-1.2028045654296875,70.55249786376953,68.00689697265625,-2.5456008911132812,69.2791035970052,68.2358004252116,-1.0433031717936199,1,2,Mixed
274,63.18503952026367,60.112632751464844,-3.072406768798828,79.14012908935547,77.83840942382812,-1.3017196655273438,73.28071594238281,70.93440246582031,-2.3463134765625,71.86862818400066,69.62848154703777,-2.2401466369628906,0,3,InvOnly consistently better
275,66.04645538330078,59.88191223144531,-6.164543151855469,78.99868774414062,77.65876007080078,-1.3399276733398438,75.72061157226562,73.06620788574219,-2.6544036865234375,73.58858489990234,70.2022933959961,-3.38629150390625,0,3,InvOnly consistently better
276,63.236392974853516,56.357635498046875,-6.878757476806641,74.332275390625,73.16729736328125,-1.16497802734375,74.31035614013672,71.23905181884766,-3.0713043212890625,70.62634150187175,66.92132822672527,-3.7050132751464844,0,3,InvOnly consistently better
277,58.14570617675781,51.2510986328125,-6.8946075439453125,67.09876251220703,66.31497955322266,-0.783782958984375,69.58068084716797,66.45252227783203,-3.1281585693359375,64.94171651204427,61.33953348795573,-3.6021830240885415,0,3,InvOnly consistently better
278,52.88609313964844,44.83584976196289,-8.050243377685547,58.12398910522461,57.75210952758789,-0.37187957763671875,61.813812255859375,58.9089469909668,-2.904865264892578,57.607964833577476,53.83230209350586,-3.7756627400716147,0,3,InvOnly consistently better
279,49.99827575683594,42.00240707397461,-7.995868682861328,53.802001953125,53.88987731933594,0.0878753662109375,56.705692291259766,54.2529182434082,-2.4527740478515625,53.5019900004069,50.04840087890625,-3.453589121500651,1,2,Mixed
280,48.82368087768555,41.54985427856445,-7.273826599121094,53.595157623291016,53.76353073120117,0.16837310791015625,53.61669921875,51.85916519165039,-1.7575340270996094,52.01184590657552,49.057516733805336,-2.954329172770182,1,2,Mixed
281,47.9439811706543,41.492122650146484,-6.4518585205078125,52.87941360473633,53.271671295166016,0.3922576904296875,53.77668762207031,51.70237731933594,-2.074310302734375,51.53336079915365,48.82205708821615,-2.7113037109375,1,2,Mixed
282,47.94393539428711,41.781944274902344,-6.161991119384766,52.781410217285156,53.12941360473633,0.3480033874511719,52.94783020019531,51.29914474487305,-1.6486854553222656,51.22439193725586,48.73683420817057,-2.4875577290852866,1,2,Mixed
283,47.24917984008789,41.1120491027832,-6.1371307373046875,53.159095764160156,53.449581146240234,0.2904853820800781,52.804359436035156,51.217430114746094,-1.5869293212890625,51.07087834676107,48.59302012125651,-2.477858225504557,1,2,Mixed
284,46.538516998291016,40.872432708740234,-5.666084289550781,54.02143859863281,54.303924560546875,0.2824859619140625,52.1874885559082,51.20783233642578,-0.9796562194824219,50.91581471761068,48.79472986857096,-2.1210848490397134,1,2,Mixed
285,46.25237274169922,41.081512451171875,-5.170860290527344,54.185951232910156,54.4924430847168,0.3064918518066406,52.978919982910156,51.881168365478516,-1.0977516174316406,51.13908131917318,49.1517079671224,-1.9873733520507812,1,2,Mixed
286,45.42747497558594,40.50168228149414,-4.925792694091797,53.478309631347656,53.7510986328125,0.27278900146484375,52.31312942504883,51.23186492919922,-1.0812644958496094,50.406304677327476,48.49488194783529,-1.9114227294921875,1,2,Mixed
287,45.8728141784668,40.59858322143555,-5.27423095703125,51.83590316772461,52.00228500366211,0.1663818359375,52.37030792236328,50.67313003540039,-1.6971778869628906,50.0263417561849,47.757999420166016,-2.2683423360188804,1,2,Mixed
288,46.290489196777344,40.63875961303711,-5.651729583740234,52.51681137084961,52.48151397705078,-0.035297393798828125,52.49824142456055,51.239784240722656,-1.2584571838378906,50.4351806640625,48.12001927693685,-2.315161387125651,0,3,InvOnly consistently better
289,45.314598083496094,39.477115631103516,-5.837482452392578,51.932586669921875,52.028289794921875,0.095703125,51.708648681640625,50.390655517578125,-1.3179931640625,49.65194447835287,47.29868698120117,-2.353257497151693,1,2,Mixed
290,44.8596305847168,39.27738952636719,-5.582241058349609,54.81485366821289,54.87932586669922,0.06447219848632812,52.574092864990234,51.49992370605469,-1.0741691589355469,50.749525705973305,48.55221303304037,-2.197312672932943,1,2,Mixed
291,46.35383605957031,40.77671813964844,-5.577117919921875,56.910274505615234,57.02289962768555,0.1126251220703125,54.054954528808594,52.87799835205078,-1.1769561767578125,52.43968836466471,50.22587203979492,-2.2138163248697915,1,2,Mixed
292,44.62885665893555,38.136756896972656,-6.492099761962891,53.41884231567383,53.55168151855469,0.13283920288085938,51.371028900146484,50.091915130615234,-1.27911376953125,49.80624262491862,47.260117848714195,-2.5461247762044272,1,2,Mixed
293,48.004268646240234,40.011837005615234,-7.992431640625,51.6235237121582,51.60102462768555,-0.02249908447265625,51.791053771972656,50.378387451171875,-1.4126663208007812,50.472948710123696,47.33041636149088,-3.1425323486328125,0,3,InvOnly consistently better
294,53.5810432434082,45.930381774902344,-7.650661468505859,53.847251892089844,53.647178649902344,-0.2000732421875,55.358489990234375,53.745506286621094,-1.6129837036132812,54.262261708577476,51.107688903808594,-3.1545728047688804,0,3,InvOnly consistently better
295,57.60332489013672,49.87770462036133,-7.725620269775391,56.88253402709961,56.73503875732422,-0.14749526977539062,57.52284240722656,56.372764587402344,-1.1500778198242188,57.33623377482096,54.3285026550293,-3.0077311197916665,0,3,InvOnly consistently better
296,57.85051345825195,49.93299865722656,-7.917514801025391,57.13383865356445,56.69327163696289,-0.4405670166015625,56.4655876159668,55.532859802246094,-0.9327278137207031,57.14997990926107,54.053043365478516,-3.0969365437825522,0,3,InvOnly consistently better
297,58.62517166137695,50.432926177978516,-8.192245483398438,57.57286071777344,57.122840881347656,-0.45001983642578125,57.42947769165039,56.01606369018555,-1.4134140014648438,57.87583669026693,54.52394358317057,-3.351893107096354,0,3,InvOnly consistently better
298,58.51118469238281,49.88786697387695,-8.62331771850586,58.26628875732422,57.671348571777344,-0.594940185546875,57.517330169677734,56.26148986816406,-1.2558403015136719,58.09826787312826,54.60690180460612,-3.4913660685221353,0,3,InvOnly consistently better
299,59.09913635253906,49.76152038574219,-9.337615966796875,58.94322204589844,58.38394546508789,-0.5592765808105469,57.689170837402344,56.411170959472656,-1.2779998779296875,58.57717641194662,54.852212270100914,-3.724964141845703,0,3,InvOnly consistently better
300,59.30171203613281,49.92933654785156,-9.37237548828125,59.783424377441406,59.15809631347656,-0.6253280639648438,57.485782623291016,56.11110305786133,-1.3746795654296875,58.856973012288414,55.06617863972982,-3.7907943725585938,0,3,InvOnly consistently better
301,56.790321350097656,47.838783264160156,-8.9515380859375,58.9071159362793,58.133304595947266,-0.7738113403320312,57.06062316894531,55.40220642089844,-1.658416748046875,57.586020151774086,53.79143142700195,-3.7945887247721353,0,3,InvOnly consistently better
302,55.02247619628906,47.42461013793945,-7.597866058349609,59.081687927246094,58.300785064697266,-0.7809028625488281,56.8647346496582,55.20966720581055,-1.6550674438476562,56.98963292439779,53.64502080281576,-3.3446121215820312,0,3,InvOnly consistently better
303,50.92562484741211,44.91130828857422,-6.014316558837891,57.624412536621094,56.93904113769531,-0.6853713989257812,56.12577819824219,54.56734848022461,-1.5584297180175781,54.89193852742513,52.13923263549805,-2.7527058919270835,0,3,InvOnly consistently better
304,47.82789993286133,44.202919006347656,-3.624980926513672,56.22758483886719,55.56509780883789,-0.6624870300292969,55.397804260253906,54.101749420166016,-1.2960548400878906,53.15109634399414,51.28992207845052,-1.8611742655436199,0,3,InvOnly consistently better
305,46.041141510009766,45.2210578918457,-0.8200836181640625,54.56614303588867,54.325313568115234,-0.2408294677734375,56.08816909790039,55.281044006347656,-0.8071250915527344,52.231817881266274,51.60913848876953,-0.6226793924967448,0,3,InvOnly consistently better
306,44.5688591003418,47.030067443847656,2.4612083435058594,54.71576690673828,54.74921417236328,0.033447265625,57.8028564453125,57.0662841796875,-0.736572265625,52.362494150797524,52.94852193196615,0.5860277811686198,2,1,Mixed
307,43.58440399169922,49.607933044433594,6.023529052734375,56.508766174316406,56.944889068603516,0.4361228942871094,60.7614860534668,60.2602424621582,-0.5012435913085938,53.618218739827476,55.60435485839844,1.9861361185709636,2,1,Mixed
308,40.804229736328125,49.43695831298828,8.632728576660156,57.26078796386719,57.66289138793945,0.4021034240722656,62.47917938232422,62.100440979003906,-0.3787384033203125,53.514732360839844,56.40009689331055,2.885364532470703,2,1,Mixed
309,38.785377502441406,48.468135833740234,9.682758331298828,57.65023422241211,58.054908752441406,0.4046745300292969,64.31935119628906,64.15374755859375,-0.1656036376953125,53.58498764038086,56.89226404825846,3.307276407877604,2,1,Mixed
310,36.143672943115234,45.39020919799805,9.246536254882812,56.154335021972656,56.38251876831055,0.22818374633789062,63.5782470703125,63.446659088134766,-0.13158798217773438,51.9587516784668,55.07312901814779,3.1143773396809897,2,1,Mixed
311,34.807132720947266,41.94890594482422,7.141773223876953,54.391021728515625,54.3916130065918,0.000591278076171875,61.508140563964844,61.14640808105469,-0.36173248291015625,50.23543167114258,52.4956423441569,2.2602106730143228,2,1,Mixed
312,34.16926193237305,39.537960052490234,5.3686981201171875,52.81267547607422,52.78373718261719,-0.02893829345703125,59.49335861206055,59.060726165771484,-0.4326324462890625,48.8250986735026,50.46080780029297,1.6357091267903645,1,2,Mixed
313,34.501041412353516,39.628055572509766,5.12701416015625,51.49159240722656,51.388301849365234,-0.10329055786132812,57.641300201416016,56.863670349121094,-0.7776298522949219,47.877978006998696,49.29334259033203,1.4153645833333333,1,2,Mixed
314,35.03102493286133,40.33816146850586,5.307136535644531,50.9249153137207,50.66936492919922,-0.2555503845214844,55.1252555847168,53.977577209472656,-1.1476783752441406,47.02706527709961,48.32836786905924,1.3013025919596355,1,2,Mixed
315,36.699119567871094,42.53104019165039,5.831920623779297,51.36408996582031,51.26157760620117,-0.10251235961914062,53.91197204589844,52.67600631713867,-1.2359657287597656,47.325060526529946,48.82287470499674,1.4978141784667969,1,2,Mixed
316,37.09078598022461,43.4489631652832,6.358177185058594,52.17836380004883,52.16022491455078,-0.018138885498046875,52.705745697021484,51.424434661865234,-1.28131103515625,47.324965159098305,49.011207580566406,1.6862424214680989,1,2,Mixed
317,35.87635803222656,40.88246154785156,5.006103515625,51.57258224487305,51.43785095214844,-0.13473129272460938,51.918888092041016,50.13764572143555,-1.7812423706054688,46.45594278971354,47.48598607381185,1.0300432840983074,1,2,Mixed
318,38.627403259277344,41.021263122558594,2.39385986328125,53.172725677490234,52.80411148071289,-0.36861419677734375,54.735965728759766,52.716064453125,-2.0199012756347656,48.84536488850912,48.847146352132164,0.001781463623046875,1,2,Mixed
319,43.92000961303711,44.589969635009766,0.6699600219726562,59.519859313964844,59.0057258605957,-0.5141334533691406,64.85755920410156,62.83893585205078,-2.0186233520507812,56.099142710367836,55.47821044921875,-0.6209322611490885,1,2,Mixed
320,51.01811599731445,47.9289436340332,-3.08917236328125,63.024147033691406,62.3925666809082,-0.6315803527832031,71.45266723632812,69.24493408203125,-2.207733154296875,61.831643422444664,59.855481465657554,-1.9761619567871094,0,3,InvOnly consistently better
321,55.616119384765625,48.872718811035156,-6.743400573730469,65.7459945678711,64.90852355957031,-0.8374710083007812,77.4068832397461,75.01431274414062,-2.3925704956054688,66.25633239746094,62.93185170491537,-3.3244806925455728,0,3,InvOnly consistently better
322,57.15445327758789,47.571746826171875,-9.582706451416016,64.16063690185547,63.269229888916016,-0.8914070129394531,76.42130279541016,73.90203094482422,-2.5192718505859375,65.91213099161784,61.58100255330404,-4.331128438313802,0,3,InvOnly consistently better
323,60.47254943847656,49.374332427978516,-11.098217010498047,64.22372436523438,63.68373107910156,-0.5399932861328125,75.87059783935547,73.2139663696289,-2.6566314697265625,66.85562388102214,62.090676625569664,-4.764947255452474,0,3,InvOnly consistently better
324,58.67604064941406,48.29521560668945,-10.38082504272461,61.40951156616211,60.883480072021484,-0.526031494140625,71.32923126220703,68.53250122070312,-2.7967300415039062,63.804927825927734,59.23706563313802,-4.567862192789714,0,3,InvOnly consistently better
325,54.801231384277344,44.38701248168945,-10.41421890258789,57.02328109741211,56.7474479675293,-0.2758331298828125,65.08736419677734,62.11671829223633,-2.9706459045410156,58.97062555948893,54.417059580485024,-4.553565979003906,0,3,InvOnly consistently better
326,52.23994064331055,39.91886520385742,-12.321075439453125,53.45547866821289,53.59983825683594,0.14435958862304688,56.348304748535156,54.11506652832031,-2.2332382202148438,54.014574686686196,49.211256663004555,-4.803318023681641,1,2,Mixed
327,50.813961029052734,38.461585998535156,-12.352375030517578,51.977787017822266,52.118526458740234,0.14073944091796875,54.000762939453125,52.103126525878906,-1.8976364135742188,52.26417032877604,47.56107966105143,-4.703090667724609,1,2,Mixed
328,51.15593338012695,38.22159957885742,-12.934333801269531,52.76414489746094,53.017852783203125,0.2537078857421875,53.515167236328125,52.21160125732422,-1.3035659790039062,52.478415171305336,47.81701787312826,-4.661397298177083,1,2,Mixed
329,49.1765251159668,37.60989761352539,-11.566627502441406,51.134525299072266,51.4583740234375,0.3238487243652344,52.932273864746094,51.75559997558594,-1.1766738891601562,51.08110809326172,46.941290537516274,-4.139817555745442,1,2,Mixed
330,50.66230392456055,38.6551628112793,-12.00714111328125,51.660587310791016,51.895572662353516,0.2349853515625,54.1392822265625,52.804656982421875,-1.334625244140625,52.15405782063802,47.7851308186849,-4.368927001953125,1,2,Mixed
331,50.137882232666016,37.3985481262207,-12.739334106445312,50.66294860839844,50.83738327026367,0.17443466186523438,52.125431060791016,50.894527435302734,-1.2309036254882812,50.97542063395182,46.3768196105957,-4.59860102335612,1,2,Mixed
332,50.21817398071289,37.89076232910156,-12.327411651611328,51.76966857910156,51.98100280761719,0.211334228515625,52.61223602294922,51.6832389831543,-0.9289970397949219,51.53335952758789,47.185001373291016,-4.348358154296875,1,2,Mixed
333,49.37153244018555,37.47607421875,-11.895458221435547,51.0594596862793,51.41899490356445,0.35953521728515625,51.84929275512695,50.99722671508789,-0.8520660400390625,50.7600949605306,46.63076527913412,-4.129329681396484,1,2,Mixed
334,48.218963623046875,36.962154388427734,-11.25680923461914,50.89421081542969,51.12252426147461,0.22831344604492188,51.91731262207031,50.90974044799805,-1.0075721740722656,50.34349568684896,46.33147303263346,-4.012022654215495,1,2,Mixed
335,47.74674987792969,36.98820877075195,-10.758541107177734,50.02680206298828,50.080848693847656,0.054046630859375,52.16786193847656,50.62562561035156,-1.542236328125,49.98047129313151,45.89822769165039,-4.08224360148112,1,2,Mixed
336,48.05364227294922,37.563087463378906,-10.490554809570312,50.487247467041016,50.64849090576172,0.16124343872070312,52.40253829956055,50.68739318847656,-1.7151451110839844,50.314476013183594,46.2996571858724,-4.014818827311198,1,2,Mixed
337,48.315128326416016,38.45179748535156,-9.863330841064453,52.09739685058594,52.18498611450195,0.08758926391601562,51.186279296875,49.98704147338867,-1.1992378234863281,50.53293482462565,46.8746083577474,-3.6583264668782554,1,2,Mixed
338,50.71639633178711,41.68785095214844,-9.028545379638672,57.054603576660156,57.17323303222656,0.11862945556640625,54.031829833984375,53.340274810791016,-0.6915550231933594,53.93427658081055,50.733786265055336,-3.2004903157552085,1,2,Mixed
339,53.060585021972656,43.72752380371094,-9.333061218261719,59.73539733886719,59.89990234375,0.1645050048828125,56.50910186767578,55.693973541259766,-0.8151283264160156,56.435028076171875,53.10713322957357,-3.327894846598307,1,2,Mixed
340,49.3503303527832,39.9686393737793,-9.381690979003906,56.23807144165039,56.39732360839844,0.15925216674804688,53.686885833740234,52.41368103027344,-1.2732048034667969,53.09176254272461,49.593214670817055,-3.4985478719075522,1,2,Mixed
341,49.84868621826172,39.27507781982422,-10.5736083984375,52.9819450378418,53.068302154541016,0.08635711669921875,53.6821403503418,52.12200164794922,-1.5601387023925781,52.1709238688151,48.15512720743815,-4.015796661376953,1,2,Mixed
342,52.579994201660156,41.926612854003906,-10.65338134765625,51.79294967651367,51.632171630859375,-0.16077804565429688,55.39690399169922,53.4383544921875,-1.9585494995117188,53.25661595662435,48.999046325683594,-4.257569630940755,0,3,InvOnly consistently better
343,56.511531829833984,46.0913200378418,-10.420211791992188,54.54009246826172,54.19918441772461,-0.3409080505371094,58.75497055053711,56.735015869140625,-2.0199546813964844,56.6021982828776,52.34184010823568,-4.260358174641927,0,3,InvOnly consistently better
344,59.36213684082031,48.99734878540039,-10.364788055419922,57.46402359008789,57.062355041503906,-0.4016685485839844,61.489593505859375,59.33161926269531,-2.1579742431640625,59.438584645589195,55.13044102986654,-4.308143615722656,0,3,InvOnly consistently better
345,60.91224670410156,49.267173767089844,-11.645072937011719,58.21683120727539,57.7983283996582,-0.4185028076171875,62.92987823486328,60.386775970458984,-2.543102264404297,60.686318715413414,55.81742604573568,-4.868892669677734,0,3,InvOnly consistently better
346,60.83201217651367,47.88811492919922,-12.943897247314453,57.943214416503906,57.44972229003906,-0.49349212646484375,62.22208023071289,59.732295989990234,-2.4897842407226562,60.332435607910156,55.02337773640951,-5.309057871500651,0,3,InvOnly consistently better
347,61.51804733276367,47.50385665893555,-14.014190673828125,58.1074333190918,57.50040054321289,-0.6070327758789062,62.673194885253906,60.03857421875,-2.6346206665039062,60.76622517903646,55.01427714029948,-5.7519480387369795,0,3,InvOnly consistently better
348,61.14189529418945,47.6561393737793,-13.485755920410156,59.00770568847656,58.41252517700195,-0.5951805114746094,63.025413513183594,60.752601623535156,-2.2728118896484375,61.0583381652832,55.60708872477213,-5.451249440511067,0,3,InvOnly consistently better
349,61.58235168457031,46.207244873046875,-15.375106811523438,57.66256332397461,57.0224723815918,-0.6400909423828125,61.8692512512207,59.65248107910156,-2.2167701721191406,60.37138875325521,54.29406611124674,-6.077322642008464,0,3,InvOnly consistently better
350,60.420101165771484,45.81440353393555,-14.605697631835938,57.978309631347656,57.399078369140625,-0.5792312622070312,60.74919509887695,58.775577545166016,-1.9736175537109375,59.715868631998696,53.99635314941406,-5.719515482584636,0,3,InvOnly consistently better
351,57.397945404052734,44.17913055419922,-13.218814849853516,57.1452751159668,56.66123962402344,-0.4840354919433594,59.43476486206055,57.451786041259766,-1.9829788208007812,57.992661794026695,52.764052073160805,-5.228609720865886,0,3,InvOnly consistently better
352,54.910404205322266,42.84418487548828,-12.066219329833984,56.48469161987305,55.94468688964844,-0.5400047302246094,58.44953155517578,56.3287353515625,-2.1207962036132812,56.61487579345703,51.70586903889974,-4.909006754557292,0,3,InvOnly consistently better
353,54.250732421875,43.348167419433594,-10.902565002441406,54.679500579833984,54.285369873046875,-0.3941307067871094,55.44118118286133,53.481632232666016,-1.9595489501953125,54.79047139485677,50.37172317504883,-4.418748219807942,0,3,InvOnly consistently better
354,52.16404724121094,44.739383697509766,-7.424663543701172,53.76559066772461,53.297332763671875,-0.4682579040527344,53.82146453857422,52.18791961669922,-1.633544921875,53.25036748250326,50.07487869262695,-3.1754887898763022,0,3,InvOnly consistently better
355,49.644004821777344,46.03508758544922,-3.608917236328125,52.33647918701172,52.024593353271484,-0.3118858337402344,52.55411148071289,50.9611701965332,-1.5929412841796875,51.511531829833984,49.67361704508463,-1.8379147847493489,0,3,InvOnly consistently better
356,45.848472595214844,46.249114990234375,0.40064239501953125,51.099327087402344,50.55379867553711,-0.5455284118652344,51.14617156982422,49.52827072143555,-1.6179008483886719,49.36465708414713,48.777061462402344,-0.5875956217447916,1,2,Mixed
